,Input1,Input2,Input3,Input4,Input5,Output1,Output2,Output3,Output4,Output5,Output6,Output7,Output8,Output9,Output10
180,0.65323,0.645994,0.648579,0.639018,0.654263,0.658915,0.671318,0.693798,0.684754,0.687339,0.690439,0.670542,0.690439,0.679845,0.68863
181,0.645994,0.648579,0.639018,0.654263,0.658915,0.671318,0.693798,0.684754,0.687339,0.690439,0.670542,0.690439,0.679845,0.68863,0.685788
182,0.648579,0.639018,0.654263,0.658915,0.671318,0.693798,0.684754,0.687339,0.690439,0.670542,0.690439,0.679845,0.68863,0.685788,0.667959
183,0.639018,0.654263,0.658915,0.671318,0.693798,0.684754,0.687339,0.690439,0.670542,0.690439,0.679845,0.68863,0.685788,0.667959,0.684496
184,0.654263,0.658915,0.671318,0.693798,0.684754,0.687339,0.690439,0.670542,0.690439,0.679845,0.68863,0.685788,0.667959,0.684496,0.684238
185,0.658915,0.671318,0.693798,0.684754,0.687339,0.690439,0.670542,0.690439,0.679845,0.68863,0.685788,0.667959,0.684496,0.684238,0.607494
186,0.671318,0.693798,0.684754,0.687339,0.690439,0.670542,0.690439,0.679845,0.68863,0.685788,0.667959,0.684496,0.684238,0.607494,0.610077
187,0.693798,0.684754,0.687339,0.690439,0.670542,0.690439,0.679845,0.68863,0.685788,0.667959,0.684496,0.684238,0.607494,0.610077,0.589147
188,0.684754,0.687339,0.690439,0.670542,0.690439,0.679845,0.68863,0.685788,0.667959,0.684496,0.684238,0.607494,0.610077,0.589147,0.570025
189,0.687339,0.690439,0.670542,0.690439,0.679845,0.68863,0.685788,0.667959,0.684496,0.684238,0.607494,0.610077,0.589147,0.570025,0.567959
190,0.690439,0.670542,0.690439,0.679845,0.68863,0.685788,0.667959,0.684496,0.684238,0.607494,0.610077,0.589147,0.570025,0.567959,0.580362
191,0.670542,0.690439,0.679845,0.68863,0.685788,0.667959,0.684496,0.684238,0.607494,0.610077,0.589147,0.570025,0.567959,0.580362,0.577519
192,0.690439,0.679845,0.68863,0.685788,0.667959,0.684496,0.684238,0.607494,0.610077,0.589147,0.570025,0.567959,0.580362,0.577519,0.578811
193,0.679845,0.68863,0.685788,0.667959,0.684496,0.684238,0.607494,0.610077,0.589147,0.570025,0.567959,0.580362,0.577519,0.578811,0.595349
194,0.68863,0.685788,0.667959,0.684496,0.684238,0.607494,0.610077,0.589147,0.570025,0.567959,0.580362,0.577519,0.578811,0.595349,0.606718
195,0.685788,0.667959,0.684496,0.684238,0.607494,0.610077,0.589147,0.570025,0.567959,0.580362,0.577519,0.578811,0.595349,0.606718,0.617571
196,0.667959,0.684496,0.684238,0.607494,0.610077,0.589147,0.570025,0.567959,0.580362,0.577519,0.578811,0.595349,0.606718,0.617571,0.627907
197,0.684496,0.684238,0.607494,0.610077,0.589147,0.570025,0.567959,0.580362,0.577519,0.578811,0.595349,0.606718,0.617571,0.627907,0.630749
198,0.684238,0.607494,0.610077,0.589147,0.570025,0.567959,0.580362,0.577519,0.578811,0.595349,0.606718,0.617571,0.627907,0.630749,0.648579
199,0.607494,0.610077,0.589147,0.570025,0.567959,0.580362,0.577519,0.578811,0.595349,0.606718,0.617571,0.627907,0.630749,0.648579,0.660982
200,0.610077,0.589147,0.570025,0.567959,0.580362,0.577519,0.578811,0.595349,0.606718,0.617571,0.627907,0.630749,0.648579,0.660982,0.649612
201,0.589147,0.570025,0.567959,0.580362,0.577519,0.578811,0.595349,0.606718,0.617571,0.627907,0.630749,0.648579,0.660982,0.649612,0.630749
202,0.570025,0.567959,0.580362,0.577519,0.578811,0.595349,0.606718,0.617571,0.627907,0.630749,0.648579,0.660982,0.649612,0.630749,0.611111
203,0.567959,0.580362,0.577519,0.578811,0.595349,0.606718,0.617571,0.627907,0.630749,0.648579,0.660982,0.649612,0.630749,0.611111,0.600775
204,0.580362,0.577519,0.578811,0.595349,0.606718,0.617571,0.627907,0.630749,0.648579,0.660982,0.649612,0.630749,0.611111,0.600775,0.590698
205,0.577519,0.578811,0.595349,0.606718,0.617571,0.627907,0.630749,0.648579,0.660982,0.649612,0.630749,0.611111,0.600775,0.590698,0.596899
206,0.578811,0.595349,0.606718,0.617571,0.627907,0.630749,0.648579,0.660982,0.649612,0.630749,0.611111,0.600775,0.590698,0.596899,0.583204
207,0.595349,0.606718,0.617571,0.627907,0.630749,0.648579,0.660982,0.649612,0.630749,0.611111,0.600775,0.590698,0.596899,0.583204,0.565374
208,0.606718,0.617571,0.627907,0.630749,0.648579,0.660982,0.649612,0.630749,0.611111,0.600775,0.590698,0.596899,0.583204,0.565374,0.570284
209,0.617571,0.627907,0.630749,0.648579,0.660982,0.649612,0.630749,0.611111,0.600775,0.590698,0.596899,0.583204,0.565374,0.570284,0.56124
210,0.627907,0.630749,0.648579,0.660982,0.649612,0.630749,0.611111,0.600775,0.590698,0.596899,0.583204,0.565374,0.570284,0.56124,0.560982
211,0.630749,0.648579,0.660982,0.649612,0.630749,0.611111,0.600775,0.590698,0.596899,0.583204,0.565374,0.570284,0.56124,0.560982,0.564341
212,0.648579,0.660982,0.649612,0.630749,0.611111,0.600775,0.590698,0.596899,0.583204,0.565374,0.570284,0.56124,0.560982,0.564341,0.564083
213,0.660982,0.649612,0.630749,0.611111,0.600775,0.590698,0.596899,0.583204,0.565374,0.570284,0.56124,0.560982,0.564341,0.564083,0.570801
214,0.649612,0.630749,0.611111,0.600775,0.590698,0.596899,0.583204,0.565374,0.570284,0.56124,0.560982,0.564341,0.564083,0.570801,0.590956
215,0.630749,0.611111,0.600775,0.590698,0.596899,0.583204,0.565374,0.570284,0.56124,0.560982,0.564341,0.564083,0.570801,0.590956,0.570025
216,0.611111,0.600775,0.590698,0.596899,0.583204,0.565374,0.570284,0.56124,0.560982,0.564341,0.564083,0.570801,0.590956,0.570025,0.573385
217,0.600775,0.590698,0.596899,0.583204,0.565374,0.570284,0.56124,0.560982,0.564341,0.564083,0.570801,0.590956,0.570025,0.573385,0.570025
218,0.590698,0.596899,0.583204,0.565374,0.570284,0.56124,0.560982,0.564341,0.564083,0.570801,0.590956,0.570025,0.573385,0.570025,0.576486
219,0.596899,0.583204,0.565374,0.570284,0.56124,0.560982,0.564341,0.564083,0.570801,0.590956,0.570025,0.573385,0.570025,0.576486,0.556072
220,0.583204,0.565374,0.570284,0.56124,0.560982,0.564341,0.564083,0.570801,0.590956,0.570025,0.573385,0.570025,0.576486,0.556072,0.577777
221,0.565374,0.570284,0.56124,0.560982,0.564341,0.564083,0.570801,0.590956,0.570025,0.573385,0.570025,0.576486,0.556072,0.577777,0.568992
222,0.570284,0.56124,0.560982,0.564341,0.564083,0.570801,0.590956,0.570025,0.573385,0.570025,0.576486,0.556072,0.577777,0.568992,0.568475
223,0.56124,0.560982,0.564341,0.564083,0.570801,0.590956,0.570025,0.573385,0.570025,0.576486,0.556072,0.577777,0.568992,0.568475,0.600258
224,0.560982,0.564341,0.564083,0.570801,0.590956,0.570025,0.573385,0.570025,0.576486,0.556072,0.577777,0.568992,0.568475,0.600258,0.587597
225,0.564341,0.564083,0.570801,0.590956,0.570025,0.573385,0.570025,0.576486,0.556072,0.577777,0.568992,0.568475,0.600258,0.587597,0.571835
226,0.564083,0.570801,0.590956,0.570025,0.573385,0.570025,0.576486,0.556072,0.577777,0.568992,0.568475,0.600258,0.587597,0.571835,0.56925
227,0.570801,0.590956,0.570025,0.573385,0.570025,0.576486,0.556072,0.577777,0.568992,0.568475,0.600258,0.587597,0.571835,0.56925,0.567959
228,0.590956,0.570025,0.573385,0.570025,0.576486,0.556072,0.577777,0.568992,0.568475,0.600258,0.587597,0.571835,0.56925,0.567959,0.567442
229,0.570025,0.573385,0.570025,0.576486,0.556072,0.577777,0.568992,0.568475,0.600258,0.587597,0.571835,0.56925,0.567959,0.567442,0.563824
230,0.573385,0.570025,0.576486,0.556072,0.577777,0.568992,0.568475,0.600258,0.587597,0.571835,0.56925,0.567959,0.567442,0.563824,0.59018
231,0.570025,0.576486,0.556072,0.577777,0.568992,0.568475,0.600258,0.587597,0.571835,0.56925,0.567959,0.567442,0.563824,0.59018,0.570025
232,0.576486,0.556072,0.577777,0.568992,0.568475,0.600258,0.587597,0.571835,0.56925,0.567959,0.567442,0.563824,0.59018,0.570025,0.575969
233,0.556072,0.577777,0.568992,0.568475,0.600258,0.587597,0.571835,0.56925,0.567959,0.567442,0.563824,0.59018,0.570025,0.575969,0.595349
234,0.577777,0.568992,0.568475,0.600258,0.587597,0.571835,0.56925,0.567959,0.567442,0.563824,0.59018,0.570025,0.575969,0.595349,0.581137
235,0.568992,0.568475,0.600258,0.587597,0.571835,0.56925,0.567959,0.567442,0.563824,0.59018,0.570025,0.575969,0.595349,0.581137,0.589922
236,0.568475,0.600258,0.587597,0.571835,0.56925,0.567959,0.567442,0.563824,0.59018,0.570025,0.575969,0.595349,0.581137,0.589922,0.592765
237,0.600258,0.587597,0.571835,0.56925,0.567959,0.567442,0.563824,0.59018,0.570025,0.575969,0.595349,0.581137,0.589922,0.592765,0.588114
238,0.587597,0.571835,0.56925,0.567959,0.567442,0.563824,0.59018,0.570025,0.575969,0.595349,0.581137,0.589922,0.592765,0.588114,0.619897
239,0.571835,0.56925,0.567959,0.567442,0.563824,0.59018,0.570025,0.575969,0.595349,0.581137,0.589922,0.592765,0.588114,0.619897,0.627907
240,0.56925,0.567959,0.567442,0.563824,0.59018,0.570025,0.575969,0.595349,0.581137,0.589922,0.592765,0.588114,0.619897,0.627907,0.639535
241,0.567959,0.567442,0.563824,0.59018,0.570025,0.575969,0.595349,0.581137,0.589922,0.592765,0.588114,0.619897,0.627907,0.639535,0.643669
242,0.567442,0.563824,0.59018,0.570025,0.575969,0.595349,0.581137,0.589922,0.592765,0.588114,0.619897,0.627907,0.639535,0.643669,0.625581
243,0.563824,0.59018,0.570025,0.575969,0.595349,0.581137,0.589922,0.592765,0.588114,0.619897,0.627907,0.639535,0.643669,0.625581,0.630749
244,0.59018,0.570025,0.575969,0.595349,0.581137,0.589922,0.592765,0.588114,0.619897,0.627907,0.639535,0.643669,0.625581,0.630749,0.624548
245,0.570025,0.575969,0.595349,0.581137,0.589922,0.592765,0.588114,0.619897,0.627907,0.639535,0.643669,0.625581,0.630749,0.624548,0.607494
246,0.575969,0.595349,0.581137,0.589922,0.592765,0.588114,0.619897,0.627907,0.639535,0.643669,0.625581,0.630749,0.624548,0.607494,0.507235
247,0.595349,0.581137,0.589922,0.592765,0.588114,0.619897,0.627907,0.639535,0.643669,0.625581,0.630749,0.624548,0.607494,0.507235,0.455814
248,0.581137,0.589922,0.592765,0.588114,0.619897,0.627907,0.639535,0.643669,0.625581,0.630749,0.624548,0.607494,0.507235,0.455814,0.440827
249,0.589922,0.592765,0.588114,0.619897,0.627907,0.639535,0.643669,0.625581,0.630749,0.624548,0.607494,0.507235,0.455814,0.440827,0.439277
250,0.592765,0.588114,0.619897,0.627907,0.639535,0.643669,0.625581,0.630749,0.624548,0.607494,0.507235,0.455814,0.440827,0.439277,0.471318
251,0.588114,0.619897,0.627907,0.639535,0.643669,0.625581,0.630749,0.624548,0.607494,0.507235,0.455814,0.440827,0.439277,0.471318,0.513695
252,0.619897,0.627907,0.639535,0.643669,0.625581,0.630749,0.624548,0.607494,0.507235,0.455814,0.440827,0.439277,0.471318,0.513695,0.508785
253,0.627907,0.639535,0.643669,0.625581,0.630749,0.624548,0.607494,0.507235,0.455814,0.440827,0.439277,0.471318,0.513695,0.508785,0.488889
254,0.639535,0.643669,0.625581,0.630749,0.624548,0.607494,0.507235,0.455814,0.440827,0.439277,0.471318,0.513695,0.508785,0.488889,0.491731
255,0.643669,0.625581,0.630749,0.624548,0.607494,0.507235,0.455814,0.440827,0.439277,0.471318,0.513695,0.508785,0.488889,0.491731,0.49199
256,0.625581,0.630749,0.624548,0.607494,0.507235,0.455814,0.440827,0.439277,0.471318,0.513695,0.508785,0.488889,0.491731,0.49199,0.47261
257,0.630749,0.624548,0.607494,0.507235,0.455814,0.440827,0.439277,0.471318,0.513695,0.508785,0.488889,0.491731,0.49199,0.47261,0.450646
258,0.624548,0.607494,0.507235,0.455814,0.440827,0.439277,0.471318,0.513695,0.508785,0.488889,0.491731,0.49199,0.47261,0.450646,0.420672
259,0.607494,0.507235,0.455814,0.440827,0.439277,0.471318,0.513695,0.508785,0.488889,0.491731,0.49199,0.47261,0.450646,0.420672,0.409819
260,0.507235,0.455814,0.440827,0.439277,0.471318,0.513695,0.508785,0.488889,0.491731,0.49199,0.47261,0.450646,0.420672,0.409819,0.38863
261,0.455814,0.440827,0.439277,0.471318,0.513695,0.508785,0.488889,0.491731,0.49199,0.47261,0.450646,0.420672,0.409819,0.38863,0.375452
262,0.440827,0.439277,0.471318,0.513695,0.508785,0.488889,0.491731,0.49199,0.47261,0.450646,0.420672,0.409819,0.38863,0.375452,0.382946
263,0.439277,0.471318,0.513695,0.508785,0.488889,0.491731,0.49199,0.47261,0.450646,0.420672,0.409819,0.38863,0.375452,0.382946,0.370026
264,0.471318,0.513695,0.508785,0.488889,0.491731,0.49199,0.47261,0.450646,0.420672,0.409819,0.38863,0.375452,0.382946,0.370026,0.37416
265,0.513695,0.508785,0.488889,0.491731,0.49199,0.47261,0.450646,0.420672,0.409819,0.38863,0.375452,0.382946,0.370026,0.37416,0.355297
266,0.508785,0.488889,0.491731,0.49199,0.47261,0.450646,0.420672,0.409819,0.38863,0.375452,0.382946,0.370026,0.37416,0.355297,0.348062
267,0.488889,0.491731,0.49199,0.47261,0.450646,0.420672,0.409819,0.38863,0.375452,0.382946,0.370026,0.37416,0.355297,0.348062,0.327649
268,0.491731,0.49199,0.47261,0.450646,0.420672,0.409819,0.38863,0.375452,0.382946,0.370026,0.37416,0.355297,0.348062,0.327649,0.324548
269,0.49199,0.47261,0.450646,0.420672,0.409819,0.38863,0.375452,0.382946,0.370026,0.37416,0.355297,0.348062,0.327649,0.324548,0.322481
270,0.47261,0.450646,0.420672,0.409819,0.38863,0.375452,0.382946,0.370026,0.37416,0.355297,0.348062,0.327649,0.324548,0.322481,0.350646
271,0.450646,0.420672,0.409819,0.38863,0.375452,0.382946,0.370026,0.37416,0.355297,0.348062,0.327649,0.324548,0.322481,0.350646,0.346253
272,0.420672,0.409819,0.38863,0.375452,0.382946,0.370026,0.37416,0.355297,0.348062,0.327649,0.324548,0.322481,0.350646,0.346253,0.345478
273,0.409819,0.38863,0.375452,0.382946,0.370026,0.37416,0.355297,0.348062,0.327649,0.324548,0.322481,0.350646,0.346253,0.345478,0.355556
274,0.38863,0.375452,0.382946,0.370026,0.37416,0.355297,0.348062,0.327649,0.324548,0.322481,0.350646,0.346253,0.345478,0.355556,0.354005
275,0.375452,0.382946,0.370026,0.37416,0.355297,0.348062,0.327649,0.324548,0.322481,0.350646,0.346253,0.345478,0.355556,0.354005,0.387339
276,0.382946,0.370026,0.37416,0.355297,0.348062,0.327649,0.324548,0.322481,0.350646,0.346253,0.345478,0.355556,0.354005,0.387339,0.385013
277,0.370026,0.37416,0.355297,0.348062,0.327649,0.324548,0.322481,0.350646,0.346253,0.345478,0.355556,0.354005,0.387339,0.385013,0.417829
278,0.37416,0.355297,0.348062,0.327649,0.324548,0.322481,0.350646,0.346253,0.345478,0.355556,0.354005,0.387339,0.385013,0.417829,0.403101
279,0.355297,0.348062,0.327649,0.324548,0.322481,0.350646,0.346253,0.345478,0.355556,0.354005,0.387339,0.385013,0.417829,0.403101,0.38062
280,0.348062,0.327649,0.324548,0.322481,0.350646,0.346253,0.345478,0.355556,0.354005,0.387339,0.385013,0.417829,0.403101,0.38062,0.370543
281,0.327649,0.324548,0.322481,0.350646,0.346253,0.345478,0.355556,0.354005,0.387339,0.385013,0.417829,0.403101,0.38062,0.370543,0.387339
282,0.324548,0.322481,0.350646,0.346253,0.345478,0.355556,0.354005,0.387339,0.385013,0.417829,0.403101,0.38062,0.370543,0.387339,0.39354
283,0.322481,0.350646,0.346253,0.345478,0.355556,0.354005,0.387339,0.385013,0.417829,0.403101,0.38062,0.370543,0.387339,0.39354,0.391215
284,0.350646,0.346253,0.345478,0.355556,0.354005,0.387339,0.385013,0.417829,0.403101,0.38062,0.370543,0.387339,0.39354,0.391215,0.393023
285,0.346253,0.345478,0.355556,0.354005,0.387339,0.385013,0.417829,0.403101,0.38062,0.370543,0.387339,0.39354,0.391215,0.393023,0.407752
286,0.345478,0.355556,0.354005,0.387339,0.385013,0.417829,0.403101,0.38062,0.370543,0.387339,0.39354,0.391215,0.393023,0.407752,0.405168
287,0.355556,0.354005,0.387339,0.385013,0.417829,0.403101,0.38062,0.370543,0.387339,0.39354,0.391215,0.393023,0.407752,0.405168,0.404909
288,0.354005,0.387339,0.385013,0.417829,0.403101,0.38062,0.370543,0.387339,0.39354,0.391215,0.393023,0.407752,0.405168,0.404909,0.394574
289,0.387339,0.385013,0.417829,0.403101,0.38062,0.370543,0.387339,0.39354,0.391215,0.393023,0.407752,0.405168,0.404909,0.394574,0.400775
290,0.385013,0.417829,0.403101,0.38062,0.370543,0.387339,0.39354,0.391215,0.393023,0.407752,0.405168,0.404909,0.394574,0.400775,0.421963
291,0.417829,0.403101,0.38062,0.370543,0.387339,0.39354,0.391215,0.393023,0.407752,0.405168,0.404909,0.394574,0.400775,0.421963,0.427907
292,0.403101,0.38062,0.370543,0.387339,0.39354,0.391215,0.393023,0.407752,0.405168,0.404909,0.394574,0.400775,0.421963,0.427907,0.473126
293,0.38062,0.370543,0.387339,0.39354,0.391215,0.393023,0.407752,0.405168,0.404909,0.394574,0.400775,0.421963,0.427907,0.473126,0.464341
294,0.370543,0.387339,0.39354,0.391215,0.393023,0.407752,0.405168,0.404909,0.394574,0.400775,0.421963,0.427907,0.473126,0.464341,0.489922
295,0.387339,0.39354,0.391215,0.393023,0.407752,0.405168,0.404909,0.394574,0.400775,0.421963,0.427907,0.473126,0.464341,0.489922,0.468734
296,0.39354,0.391215,0.393023,0.407752,0.405168,0.404909,0.394574,0.400775,0.421963,0.427907,0.473126,0.464341,0.489922,0.468734,0.456331
297,0.391215,0.393023,0.407752,0.405168,0.404909,0.394574,0.400775,0.421963,0.427907,0.473126,0.464341,0.489922,0.468734,0.456331,0.497416
298,0.393023,0.407752,0.405168,0.404909,0.394574,0.400775,0.421963,0.427907,0.473126,0.464341,0.489922,0.468734,0.456331,0.497416,0.475711
299,0.407752,0.405168,0.404909,0.394574,0.400775,0.421963,0.427907,0.473126,0.464341,0.489922,0.468734,0.456331,0.497416,0.475711,0.503876
300,0.405168,0.404909,0.394574,0.400775,0.421963,0.427907,0.473126,0.464341,0.489922,0.468734,0.456331,0.497416,0.475711,0.503876,0.506977
301,0.404909,0.394574,0.400775,0.421963,0.427907,0.473126,0.464341,0.489922,0.468734,0.456331,0.497416,0.475711,0.503876,0.506977,0.507235
302,0.394574,0.400775,0.421963,0.427907,0.473126,0.464341,0.489922,0.468734,0.456331,0.497416,0.475711,0.503876,0.506977,0.507235,0.473643
303,0.400775,0.421963,0.427907,0.473126,0.464341,0.489922,0.468734,0.456331,0.497416,0.475711,0.503876,0.506977,0.507235,0.473643,0.486305
304,0.421963,0.427907,0.473126,0.464341,0.489922,0.468734,0.456331,0.497416,0.475711,0.503876,0.506977,0.507235,0.473643,0.486305,0.474936
305,0.427907,0.473126,0.464341,0.489922,0.468734,0.456331,0.497416,0.475711,0.503876,0.506977,0.507235,0.473643,0.486305,0.474936,0.485788
306,0.473126,0.464341,0.489922,0.468734,0.456331,0.497416,0.475711,0.503876,0.506977,0.507235,0.473643,0.486305,0.474936,0.485788,0.465891
307,0.464341,0.489922,0.468734,0.456331,0.497416,0.475711,0.503876,0.506977,0.507235,0.473643,0.486305,0.474936,0.485788,0.465891,0.47261
308,0.489922,0.468734,0.456331,0.497416,0.475711,0.503876,0.506977,0.507235,0.473643,0.486305,0.474936,0.485788,0.465891,0.47261,0.481395
309,0.468734,0.456331,0.497416,0.475711,0.503876,0.506977,0.507235,0.473643,0.486305,0.474936,0.485788,0.465891,0.47261,0.481395,0.478811
310,0.456331,0.497416,0.475711,0.503876,0.506977,0.507235,0.473643,0.486305,0.474936,0.485788,0.465891,0.47261,0.481395,0.478811,0.489147
311,0.497416,0.475711,0.503876,0.506977,0.507235,0.473643,0.486305,0.474936,0.485788,0.465891,0.47261,0.481395,0.478811,0.489147,0.51938
312,0.475711,0.503876,0.506977,0.507235,0.473643,0.486305,0.474936,0.485788,0.465891,0.47261,0.481395,0.478811,0.489147,0.51938,0.532816
313,0.503876,0.506977,0.507235,0.473643,0.486305,0.474936,0.485788,0.465891,0.47261,0.481395,0.478811,0.489147,0.51938,0.532816,0.549612
314,0.506977,0.507235,0.473643,0.486305,0.474936,0.485788,0.465891,0.47261,0.481395,0.478811,0.489147,0.51938,0.532816,0.549612,0.52248
315,0.507235,0.473643,0.486305,0.474936,0.485788,0.465891,0.47261,0.481395,0.478811,0.489147,0.51938,0.532816,0.549612,0.52248,0.527132
316,0.473643,0.486305,0.474936,0.485788,0.465891,0.47261,0.481395,0.478811,0.489147,0.51938,0.532816,0.549612,0.52248,0.527132,0.514729
317,0.486305,0.474936,0.485788,0.465891,0.47261,0.481395,0.478811,0.489147,0.51938,0.532816,0.549612,0.52248,0.527132,0.514729,0.542894
318,0.474936,0.485788,0.465891,0.47261,0.481395,0.478811,0.489147,0.51938,0.532816,0.549612,0.52248,0.527132,0.514729,0.542894,0.558915
319,0.485788,0.465891,0.47261,0.481395,0.478811,0.489147,0.51938,0.532816,0.549612,0.52248,0.527132,0.514729,0.542894,0.558915,0.578294
320,0.465891,0.47261,0.481395,0.478811,0.489147,0.51938,0.532816,0.549612,0.52248,0.527132,0.514729,0.542894,0.558915,0.578294,0.573126
321,0.47261,0.481395,0.478811,0.489147,0.51938,0.532816,0.549612,0.52248,0.527132,0.514729,0.542894,0.558915,0.578294,0.573126,0.571576
322,0.481395,0.478811,0.489147,0.51938,0.532816,0.549612,0.52248,0.527132,0.514729,0.542894,0.558915,0.578294,0.573126,0.571576,0.587855
323,0.478811,0.489147,0.51938,0.532816,0.549612,0.52248,0.527132,0.514729,0.542894,0.558915,0.578294,0.573126,0.571576,0.587855,0.552713
324,0.489147,0.51938,0.532816,0.549612,0.52248,0.527132,0.514729,0.542894,0.558915,0.578294,0.573126,0.571576,0.587855,0.552713,0.584496
325,0.51938,0.532816,0.549612,0.52248,0.527132,0.514729,0.542894,0.558915,0.578294,0.573126,0.571576,0.587855,0.552713,0.584496,0.544703
326,0.532816,0.549612,0.52248,0.527132,0.514729,0.542894,0.558915,0.578294,0.573126,0.571576,0.587855,0.552713,0.584496,0.544703,0.547029
327,0.549612,0.52248,0.527132,0.514729,0.542894,0.558915,0.578294,0.573126,0.571576,0.587855,0.552713,0.584496,0.544703,0.547029,0.555556
328,0.52248,0.527132,0.514729,0.542894,0.558915,0.578294,0.573126,0.571576,0.587855,0.552713,0.584496,0.544703,0.547029,0.555556,0.576486
329,0.527132,0.514729,0.542894,0.558915,0.578294,0.573126,0.571576,0.587855,0.552713,0.584496,0.544703,0.547029,0.555556,0.576486,0.549095
330,0.514729,0.542894,0.558915,0.578294,0.573126,0.571576,0.587855,0.552713,0.584496,0.544703,0.547029,0.555556,0.576486,0.549095,0.562532
331,0.542894,0.558915,0.578294,0.573126,0.571576,0.587855,0.552713,0.584496,0.544703,0.547029,0.555556,0.576486,0.549095,0.562532,0.568217
332,0.558915,0.578294,0.573126,0.571576,0.587855,0.552713,0.584496,0.544703,0.547029,0.555556,0.576486,0.549095,0.562532,0.568217,0.555556
333,0.578294,0.573126,0.571576,0.587855,0.552713,0.584496,0.544703,0.547029,0.555556,0.576486,0.549095,0.562532,0.568217,0.555556,0.558139
334,0.573126,0.571576,0.587855,0.552713,0.584496,0.544703,0.547029,0.555556,0.576486,0.549095,0.562532,0.568217,0.555556,0.558139,0.563308
335,0.571576,0.587855,0.552713,0.584496,0.544703,0.547029,0.555556,0.576486,0.549095,0.562532,0.568217,0.555556,0.558139,0.563308,0.565116
336,0.587855,0.552713,0.584496,0.544703,0.547029,0.555556,0.576486,0.549095,0.562532,0.568217,0.555556,0.558139,0.563308,0.565116,0.57261
337,0.552713,0.584496,0.544703,0.547029,0.555556,0.576486,0.549095,0.562532,0.568217,0.555556,0.558139,0.563308,0.565116,0.57261,0.576744
338,0.584496,0.544703,0.547029,0.555556,0.576486,0.549095,0.562532,0.568217,0.555556,0.558139,0.563308,0.565116,0.57261,0.576744,0.57106
339,0.544703,0.547029,0.555556,0.576486,0.549095,0.562532,0.568217,0.555556,0.558139,0.563308,0.565116,0.57261,0.576744,0.57106,0.583979
340,0.547029,0.555556,0.576486,0.549095,0.562532,0.568217,0.555556,0.558139,0.563308,0.565116,0.57261,0.576744,0.57106,0.583979,0.582429
341,0.555556,0.576486,0.549095,0.562532,0.568217,0.555556,0.558139,0.563308,0.565116,0.57261,0.576744,0.57106,0.583979,0.582429,0.572868
342,0.576486,0.549095,0.562532,0.568217,0.555556,0.558139,0.563308,0.565116,0.57261,0.576744,0.57106,0.583979,0.582429,0.572868,0.562791
343,0.549095,0.562532,0.568217,0.555556,0.558139,0.563308,0.565116,0.57261,0.576744,0.57106,0.583979,0.582429,0.572868,0.562791,0.512403
344,0.562532,0.568217,0.555556,0.558139,0.563308,0.565116,0.57261,0.576744,0.57106,0.583979,0.582429,0.572868,0.562791,0.512403,0.449612
345,0.568217,0.555556,0.558139,0.563308,0.565116,0.57261,0.576744,0.57106,0.583979,0.582429,0.572868,0.562791,0.512403,0.449612,0.459432
346,0.555556,0.558139,0.563308,0.565116,0.57261,0.576744,0.57106,0.583979,0.582429,0.572868,0.562791,0.512403,0.449612,0.459432,0.457364
347,0.558139,0.563308,0.565116,0.57261,0.576744,0.57106,0.583979,0.582429,0.572868,0.562791,0.512403,0.449612,0.459432,0.457364,0.466149
348,0.563308,0.565116,0.57261,0.576744,0.57106,0.583979,0.582429,0.572868,0.562791,0.512403,0.449612,0.459432,0.457364,0.466149,0.455814
349,0.565116,0.57261,0.576744,0.57106,0.583979,0.582429,0.572868,0.562791,0.512403,0.449612,0.459432,0.457364,0.466149,0.455814,0.459432
350,0.57261,0.576744,0.57106,0.583979,0.582429,0.572868,0.562791,0.512403,0.449612,0.459432,0.457364,0.466149,0.455814,0.459432,0.462791
351,0.576744,0.57106,0.583979,0.582429,0.572868,0.562791,0.512403,0.449612,0.459432,0.457364,0.466149,0.455814,0.459432,0.462791,0.460982
352,0.57106,0.583979,0.582429,0.572868,0.562791,0.512403,0.449612,0.459432,0.457364,0.466149,0.455814,0.459432,0.462791,0.460982,0.462015
353,0.583979,0.582429,0.572868,0.562791,0.512403,0.449612,0.459432,0.457364,0.466149,0.455814,0.459432,0.462791,0.460982,0.462015,0.44987
354,0.582429,0.572868,0.562791,0.512403,0.449612,0.459432,0.457364,0.466149,0.455814,0.459432,0.462791,0.460982,0.462015,0.44987,0.461757
355,0.572868,0.562791,0.512403,0.449612,0.459432,0.457364,0.466149,0.455814,0.459432,0.462791,0.460982,0.462015,0.44987,0.461757,0.433333
356,0.562791,0.512403,0.449612,0.459432,0.457364,0.466149,0.455814,0.459432,0.462791,0.460982,0.462015,0.44987,0.461757,0.433333,0.450387
357,0.512403,0.449612,0.459432,0.457364,0.466149,0.455814,0.459432,0.462791,0.460982,0.462015,0.44987,0.461757,0.433333,0.450387,0.448837
358,0.449612,0.459432,0.457364,0.466149,0.455814,0.459432,0.462791,0.460982,0.462015,0.44987,0.461757,0.433333,0.450387,0.448837,0.455039
359,0.459432,0.457364,0.466149,0.455814,0.459432,0.462791,0.460982,0.462015,0.44987,0.461757,0.433333,0.450387,0.448837,0.455039,0.44987
360,0.457364,0.466149,0.455814,0.459432,0.462791,0.460982,0.462015,0.44987,0.461757,0.433333,0.450387,0.448837,0.455039,0.44987,0.422222
