,Input1,Input2,Input3,Input4,Input5,Output1,Output2,Output3,Output4,Output5,Output6,Output7,Output8,Output9,Output10
180,0.631678,0.704408,0.558709,0.793798,0.289058,0.592247,0.641029,0.668677,0.635675,0.699848,0.570162,0.784219,0.323296,0.66321,0.550451
181,0.704408,0.558709,0.793798,0.289058,0.592247,0.641029,0.668677,0.635675,0.699848,0.570162,0.784219,0.323296,0.66321,0.550451,0.786455
182,0.558709,0.793798,0.289058,0.592247,0.641029,0.668677,0.635675,0.699848,0.570162,0.784219,0.323296,0.66321,0.550451,0.786455,0.310289
183,0.793798,0.289058,0.592247,0.641029,0.668677,0.635675,0.699848,0.570162,0.784219,0.323296,0.66321,0.550451,0.786455,0.310289,0.637364
184,0.289058,0.592247,0.641029,0.668677,0.635675,0.699848,0.570162,0.784219,0.323296,0.66321,0.550451,0.786455,0.310289,0.637364,0.589766
185,0.592247,0.641029,0.668677,0.635675,0.699848,0.570162,0.784219,0.323296,0.66321,0.550451,0.786455,0.310289,0.637364,0.589766,0.748032
186,0.641029,0.668677,0.635675,0.699848,0.570162,0.784219,0.323296,0.66321,0.550451,0.786455,0.310289,0.637364,0.589766,0.748032,0.436331
187,0.668677,0.635675,0.699848,0.570162,0.784219,0.323296,0.66321,0.550451,0.786455,0.310289,0.637364,0.589766,0.748032,0.436331,0.80351
188,0.635675,0.699848,0.570162,0.784219,0.323296,0.66321,0.550451,0.786455,0.310289,0.637364,0.589766,0.748032,0.436331,0.80351,0.220077
189,0.699848,0.570162,0.784219,0.323296,0.66321,0.550451,0.786455,0.310289,0.637364,0.589766,0.748032,0.436331,0.80351,0.220077,0.406786
190,0.570162,0.784219,0.323296,0.66321,0.550451,0.786455,0.310289,0.637364,0.589766,0.748032,0.436331,0.80351,0.220077,0.406786,0.619336
191,0.784219,0.323296,0.66321,0.550451,0.786455,0.310289,0.637364,0.589766,0.748032,0.436331,0.80351,0.220077,0.406786,0.619336,0.64446
192,0.323296,0.66321,0.550451,0.786455,0.310289,0.637364,0.589766,0.748032,0.436331,0.80351,0.220077,0.406786,0.619336,0.64446,0.671354
193,0.66321,0.550451,0.786455,0.310289,0.637364,0.589766,0.748032,0.436331,0.80351,0.220077,0.406786,0.619336,0.64446,0.671354,0.63164
194,0.550451,0.786455,0.310289,0.637364,0.589766,0.748032,0.436331,0.80351,0.220077,0.406786,0.619336,0.64446,0.671354,0.63164,0.706653
195,0.786455,0.310289,0.637364,0.589766,0.748032,0.436331,0.80351,0.220077,0.406786,0.619336,0.64446,0.671354,0.63164,0.706653,0.553565
196,0.310289,0.637364,0.589766,0.748032,0.436331,0.80351,0.220077,0.406786,0.619336,0.64446,0.671354,0.63164,0.706653,0.553565,0.797686
197,0.637364,0.589766,0.748032,0.436331,0.80351,0.220077,0.406786,0.619336,0.64446,0.671354,0.63164,0.706653,0.553565,0.797686,0.274727
198,0.589766,0.748032,0.436331,0.80351,0.220077,0.406786,0.619336,0.64446,0.671354,0.63164,0.706653,0.553565,0.797686,0.274727,0.558632
199,0.748032,0.436331,0.80351,0.220077,0.406786,0.619336,0.64446,0.671354,0.63164,0.706653,0.553565,0.797686,0.274727,0.558632,0.664945
200,0.436331,0.80351,0.220077,0.406786,0.619336,0.64446,0.671354,0.63164,0.706653,0.553565,0.797686,0.274727,0.558632,0.664945,0.617883
201,0.80351,0.220077,0.406786,0.619336,0.64446,0.671354,0.63164,0.706653,0.553565,0.797686,0.274727,0.558632,0.664945,0.617883,0.723826
202,0.220077,0.406786,0.619336,0.64446,0.671354,0.63164,0.706653,0.553565,0.797686,0.274727,0.558632,0.664945,0.617883,0.723826,0.50831
203,0.406786,0.619336,0.64446,0.671354,0.63164,0.706653,0.553565,0.797686,0.274727,0.558632,0.664945,0.617883,0.723826,0.50831,0.818415
204,0.619336,0.64446,0.671354,0.63164,0.706653,0.553565,0.797686,0.274727,0.558632,0.664945,0.617883,0.723826,0.50831,0.818415,0.190096
205,0.64446,0.671354,0.63164,0.706653,0.553565,0.797686,0.274727,0.558632,0.664945,0.617883,0.723826,0.50831,0.818415,0.190096,0.312882
206,0.671354,0.63164,0.706653,0.553565,0.797686,0.274727,0.558632,0.664945,0.617883,0.723826,0.50831,0.818415,0.190096,0.312882,0.463897
207,0.63164,0.706653,0.553565,0.797686,0.274727,0.558632,0.664945,0.617883,0.723826,0.50831,0.818415,0.190096,0.312882,0.463897,0.688266
208,0.706653,0.553565,0.797686,0.274727,0.558632,0.664945,0.617883,0.723826,0.50831,0.818415,0.190096,0.312882,0.463897,0.688266,0.543638
209,0.553565,0.797686,0.274727,0.558632,0.664945,0.617883,0.723826,0.50831,0.818415,0.190096,0.312882,0.463897,0.688266,0.543638,0.797537
210,0.797686,0.274727,0.558632,0.664945,0.617883,0.723826,0.50831,0.818415,0.190096,0.312882,0.463897,0.688266,0.543638,0.797537,0.272237
211,0.274727,0.558632,0.664945,0.617883,0.723826,0.50831,0.818415,0.190096,0.312882,0.463897,0.688266,0.543638,0.797537,0.272237,0.552317
212,0.558632,0.664945,0.617883,0.723826,0.50831,0.818415,0.190096,0.312882,0.463897,0.688266,0.543638,0.797537,0.272237,0.552317,0.668096
213,0.664945,0.617883,0.723826,0.50831,0.818415,0.190096,0.312882,0.463897,0.688266,0.543638,0.797537,0.272237,0.552317,0.668096,0.61015
214,0.617883,0.723826,0.50831,0.818415,0.190096,0.312882,0.463897,0.688266,0.543638,0.797537,0.272237,0.552317,0.668096,0.61015,0.734583
215,0.723826,0.50831,0.818415,0.190096,0.312882,0.463897,0.688266,0.543638,0.797537,0.272237,0.552317,0.668096,0.61015,0.734583,0.478559
216,0.50831,0.818415,0.190096,0.312882,0.463897,0.688266,0.543638,0.797537,0.272237,0.552317,0.668096,0.61015,0.734583,0.478559,0.819469
217,0.818415,0.190096,0.312882,0.463897,0.688266,0.543638,0.797537,0.272237,0.552317,0.668096,0.61015,0.734583,0.478559,0.819469,0.177433
218,0.190096,0.312882,0.463897,0.688266,0.543638,0.797537,0.272237,0.552317,0.668096,0.61015,0.734583,0.478559,0.819469,0.177433,0.26864
219,0.312882,0.463897,0.688266,0.543638,0.797537,0.272237,0.552317,0.668096,0.61015,0.734583,0.478559,0.819469,0.177433,0.26864,0.357096
220,0.463897,0.688266,0.543638,0.797537,0.272237,0.552317,0.668096,0.61015,0.734583,0.478559,0.819469,0.177433,0.26864,0.357096,0.568634
221,0.688266,0.543638,0.797537,0.272237,0.552317,0.668096,0.61015,0.734583,0.478559,0.819469,0.177433,0.26864,0.357096,0.568634,0.682575
222,0.543638,0.797537,0.272237,0.552317,0.668096,0.61015,0.734583,0.478559,0.819469,0.177433,0.26864,0.357096,0.568634,0.682575,0.5868
223,0.797537,0.272237,0.552317,0.668096,0.61015,0.734583,0.478559,0.819469,0.177433,0.26864,0.357096,0.568634,0.682575,0.5868,0.76451
224,0.272237,0.552317,0.668096,0.61015,0.734583,0.478559,0.819469,0.177433,0.26864,0.357096,0.568634,0.682575,0.5868,0.76451,0.38846
225,0.552317,0.668096,0.61015,0.734583,0.478559,0.819469,0.177433,0.26864,0.357096,0.568634,0.682575,0.5868,0.76451,0.38846,0.761792
226,0.668096,0.61015,0.734583,0.478559,0.819469,0.177433,0.26864,0.357096,0.568634,0.682575,0.5868,0.76451,0.38846,0.761792,0.336916
227,0.61015,0.734583,0.478559,0.819469,0.177433,0.26864,0.357096,0.568634,0.682575,0.5868,0.76451,0.38846,0.761792,0.336916,0.682227
228,0.734583,0.478559,0.819469,0.177433,0.26864,0.357096,0.568634,0.682575,0.5868,0.76451,0.38846,0.761792,0.336916,0.682227,0.51799
229,0.478559,0.819469,0.177433,0.26864,0.357096,0.568634,0.682575,0.5868,0.76451,0.38846,0.761792,0.336916,0.682227,0.51799,0.804519
230,0.819469,0.177433,0.26864,0.357096,0.568634,0.682575,0.5868,0.76451,0.38846,0.761792,0.336916,0.682227,0.51799,0.804519,0.241158
231,0.177433,0.26864,0.357096,0.568634,0.682575,0.5868,0.76451,0.38846,0.761792,0.336916,0.682227,0.51799,0.804519,0.241158,0.470276
232,0.26864,0.357096,0.568634,0.682575,0.5868,0.76451,0.38846,0.761792,0.336916,0.682227,0.51799,0.804519,0.241158,0.470276,0.669084
233,0.357096,0.568634,0.682575,0.5868,0.76451,0.38846,0.761792,0.336916,0.682227,0.51799,0.804519,0.241158,0.470276,0.669084,0.583685
234,0.568634,0.682575,0.5868,0.76451,0.38846,0.761792,0.336916,0.682227,0.51799,0.804519,0.241158,0.470276,0.669084,0.583685,0.763417
235,0.682575,0.5868,0.76451,0.38846,0.761792,0.336916,0.682227,0.51799,0.804519,0.241158,0.470276,0.669084,0.583685,0.763417,0.390731
236,0.5868,0.76451,0.38846,0.761792,0.336916,0.682227,0.51799,0.804519,0.241158,0.470276,0.669084,0.583685,0.763417,0.390731,0.764254
237,0.76451,0.38846,0.761792,0.336916,0.682227,0.51799,0.804519,0.241158,0.470276,0.669084,0.583685,0.763417,0.390731,0.764254,0.330389
238,0.38846,0.761792,0.336916,0.682227,0.51799,0.804519,0.241158,0.470276,0.669084,0.583685,0.763417,0.390731,0.764254,0.330389,0.670886
239,0.761792,0.336916,0.682227,0.51799,0.804519,0.241158,0.470276,0.669084,0.583685,0.763417,0.390731,0.764254,0.330389,0.670886,0.538311
240,0.336916,0.682227,0.51799,0.804519,0.241158,0.470276,0.669084,0.583685,0.763417,0.390731,0.764254,0.330389,0.670886,0.538311,0.794753
241,0.682227,0.51799,0.804519,0.241158,0.470276,0.669084,0.583685,0.763417,0.390731,0.764254,0.330389,0.670886,0.538311,0.794753,0.279817
242,0.51799,0.804519,0.241158,0.470276,0.669084,0.583685,0.763417,0.390731,0.764254,0.330389,0.670886,0.538311,0.794753,0.279817,0.570368
243,0.804519,0.241158,0.470276,0.669084,0.583685,0.763417,0.390731,0.764254,0.330389,0.670886,0.538311,0.794753,0.279817,0.570368,0.65805
244,0.241158,0.470276,0.669084,0.583685,0.763417,0.390731,0.764254,0.330389,0.670886,0.538311,0.794753,0.279817,0.570368,0.65805,0.633794
245,0.470276,0.669084,0.583685,0.763417,0.390731,0.764254,0.330389,0.670886,0.538311,0.794753,0.279817,0.570368,0.65805,0.633794,0.699481
246,0.669084,0.583685,0.763417,0.390731,0.764254,0.330389,0.670886,0.538311,0.794753,0.279817,0.570368,0.65805,0.633794,0.699481,0.570414
247,0.583685,0.763417,0.390731,0.764254,0.330389,0.670886,0.538311,0.794753,0.279817,0.570368,0.65805,0.633794,0.699481,0.570414,0.783912
248,0.763417,0.390731,0.764254,0.330389,0.670886,0.538311,0.794753,0.279817,0.570368,0.65805,0.633794,0.699481,0.570414,0.783912,0.324344
249,0.390731,0.764254,0.330389,0.670886,0.538311,0.794753,0.279817,0.570368,0.65805,0.633794,0.699481,0.570414,0.783912,0.324344,0.665171
250,0.764254,0.330389,0.670886,0.538311,0.794753,0.279817,0.570368,0.65805,0.633794,0.699481,0.570414,0.783912,0.324344,0.665171,0.547181
251,0.330389,0.670886,0.538311,0.794753,0.279817,0.570368,0.65805,0.633794,0.699481,0.570414,0.783912,0.324344,0.665171,0.547181,0.788819
252,0.670886,0.538311,0.794753,0.279817,0.570368,0.65805,0.633794,0.699481,0.570414,0.783912,0.324344,0.665171,0.547181,0.788819,0.301741
253,0.538311,0.794753,0.279817,0.570368,0.65805,0.633794,0.699481,0.570414,0.783912,0.324344,0.665171,0.547181,0.788819,0.301741,0.619625
254,0.794753,0.279817,0.570368,0.65805,0.633794,0.699481,0.570414,0.783912,0.324344,0.665171,0.547181,0.788819,0.301741,0.619625,0.612563
255,0.279817,0.570368,0.65805,0.633794,0.699481,0.570414,0.783912,0.324344,0.665171,0.547181,0.788819,0.301741,0.619625,0.612563,0.717052
256,0.570368,0.65805,0.633794,0.699481,0.570414,0.783912,0.324344,0.665171,0.547181,0.788819,0.301741,0.619625,0.612563,0.717052,0.523331
257,0.65805,0.633794,0.699481,0.570414,0.783912,0.324344,0.665171,0.547181,0.788819,0.301741,0.619625,0.612563,0.717052,0.523331,0.813738
258,0.633794,0.699481,0.570414,0.783912,0.324344,0.665171,0.547181,0.788819,0.301741,0.619625,0.612563,0.717052,0.523331,0.813738,0.21105
259,0.699481,0.570414,0.783912,0.324344,0.665171,0.547181,0.788819,0.301741,0.619625,0.612563,0.717052,0.523331,0.813738,0.21105,0.381286
260,0.570414,0.783912,0.324344,0.665171,0.547181,0.788819,0.301741,0.619625,0.612563,0.717052,0.523331,0.813738,0.21105,0.381286,0.586564
261,0.783912,0.324344,0.665171,0.547181,0.788819,0.301741,0.619625,0.612563,0.717052,0.523331,0.813738,0.21105,0.381286,0.586564,0.674351
262,0.324344,0.665171,0.547181,0.788819,0.301741,0.619625,0.612563,0.717052,0.523331,0.813738,0.21105,0.381286,0.586564,0.674351,0.608509
263,0.665171,0.547181,0.788819,0.301741,0.619625,0.612563,0.717052,0.523331,0.813738,0.21105,0.381286,0.586564,0.674351,0.608509,0.738455
264,0.547181,0.788819,0.301741,0.619625,0.612563,0.717052,0.523331,0.813738,0.21105,0.381286,0.586564,0.674351,0.608509,0.738455,0.467875
265,0.788819,0.301741,0.619625,0.612563,0.717052,0.523331,0.813738,0.21105,0.381286,0.586564,0.674351,0.608509,0.738455,0.467875,0.817446
266,0.301741,0.619625,0.612563,0.717052,0.523331,0.813738,0.21105,0.381286,0.586564,0.674351,0.608509,0.738455,0.467875,0.817446,0.181392
267,0.619625,0.612563,0.717052,0.523331,0.813738,0.21105,0.381286,0.586564,0.674351,0.608509,0.738455,0.467875,0.817446,0.181392,0.282156
268,0.612563,0.717052,0.523331,0.813738,0.21105,0.381286,0.586564,0.674351,0.608509,0.738455,0.467875,0.817446,0.181392,0.282156,0.39206
269,0.717052,0.523331,0.813738,0.21105,0.381286,0.586564,0.674351,0.608509,0.738455,0.467875,0.817446,0.181392,0.282156,0.39206,0.621481
270,0.523331,0.813738,0.21105,0.381286,0.586564,0.674351,0.608509,0.738455,0.467875,0.817446,0.181392,0.282156,0.39206,0.621481,0.63717
271,0.813738,0.21105,0.381286,0.586564,0.674351,0.608509,0.738455,0.467875,0.817446,0.181392,0.282156,0.39206,0.621481,0.63717,0.683422
272,0.21105,0.381286,0.586564,0.674351,0.608509,0.738455,0.467875,0.817446,0.181392,0.282156,0.39206,0.621481,0.63717,0.683422,0.605637
273,0.381286,0.586564,0.674351,0.608509,0.738455,0.467875,0.817446,0.181392,0.282156,0.39206,0.621481,0.63717,0.683422,0.605637,0.744597
274,0.586564,0.674351,0.608509,0.738455,0.467875,0.817446,0.181392,0.282156,0.39206,0.621481,0.63717,0.683422,0.605637,0.744597,0.450507
275,0.674351,0.608509,0.738455,0.467875,0.817446,0.181392,0.282156,0.39206,0.621481,0.63717,0.683422,0.605637,0.744597,0.450507,0.811403
276,0.608509,0.738455,0.467875,0.817446,0.181392,0.282156,0.39206,0.621481,0.63717,0.683422,0.605637,0.744597,0.450507,0.811403,0.197324
277,0.738455,0.467875,0.817446,0.181392,0.282156,0.39206,0.621481,0.63717,0.683422,0.605637,0.744597,0.450507,0.811403,0.197324,0.33541
278,0.467875,0.817446,0.181392,0.282156,0.39206,0.621481,0.63717,0.683422,0.605637,0.744597,0.450507,0.811403,0.197324,0.33541,0.510143
279,0.817446,0.181392,0.282156,0.39206,0.621481,0.63717,0.683422,0.605637,0.744597,0.450507,0.811403,0.197324,0.33541,0.510143,0.701703
280,0.181392,0.282156,0.39206,0.621481,0.63717,0.683422,0.605637,0.744597,0.450507,0.811403,0.197324,0.33541,0.510143,0.701703,0.52836
281,0.282156,0.39206,0.621481,0.63717,0.683422,0.605637,0.744597,0.450507,0.811403,0.197324,0.33541,0.510143,0.701703,0.52836,0.807688
282,0.39206,0.621481,0.63717,0.683422,0.605637,0.744597,0.450507,0.811403,0.197324,0.33541,0.510143,0.701703,0.52836,0.807688,0.233475
283,0.621481,0.63717,0.683422,0.605637,0.744597,0.450507,0.811403,0.197324,0.33541,0.510143,0.701703,0.52836,0.807688,0.233475,0.448774
284,0.63717,0.683422,0.605637,0.744597,0.450507,0.811403,0.197324,0.33541,0.510143,0.701703,0.52836,0.807688,0.233475,0.448774,0.657096
285,0.683422,0.605637,0.744597,0.450507,0.811403,0.197324,0.33541,0.510143,0.701703,0.52836,0.807688,0.233475,0.448774,0.657096,0.598987
286,0.605637,0.744597,0.450507,0.811403,0.197324,0.33541,0.510143,0.701703,0.52836,0.807688,0.233475,0.448774,0.657096,0.598987,0.74427
287,0.744597,0.450507,0.811403,0.197324,0.33541,0.510143,0.701703,0.52836,0.807688,0.233475,0.448774,0.657096,0.598987,0.74427,0.449403
288,0.450507,0.811403,0.197324,0.33541,0.510143,0.701703,0.52836,0.807688,0.233475,0.448774,0.657096,0.598987,0.74427,0.449403,0.810691
289,0.811403,0.197324,0.33541,0.510143,0.701703,0.52836,0.807688,0.233475,0.448774,0.657096,0.598987,0.74427,0.449403,0.810691,0.199461
290,0.197324,0.33541,0.510143,0.701703,0.52836,0.807688,0.233475,0.448774,0.657096,0.598987,0.74427,0.449403,0.810691,0.199461,0.342365
291,0.33541,0.510143,0.701703,0.52836,0.807688,0.233475,0.448774,0.657096,0.598987,0.74427,0.449403,0.810691,0.199461,0.342365,0.523249
292,0.510143,0.701703,0.52836,0.807688,0.233475,0.448774,0.657096,0.598987,0.74427,0.449403,0.810691,0.199461,0.342365,0.523249,0.701354
293,0.701703,0.52836,0.807688,0.233475,0.448774,0.657096,0.598987,0.74427,0.449403,0.810691,0.199461,0.342365,0.523249,0.701354,0.533074
294,0.52836,0.807688,0.233475,0.448774,0.657096,0.598987,0.74427,0.449403,0.810691,0.199461,0.342365,0.523249,0.701354,0.533074,0.805973
295,0.807688,0.233475,0.448774,0.657096,0.598987,0.74427,0.449403,0.810691,0.199461,0.342365,0.523249,0.701354,0.533074,0.805973,0.240746
296,0.233475,0.448774,0.657096,0.598987,0.74427,0.449403,0.810691,0.199461,0.342365,0.523249,0.701354,0.533074,0.805973,0.240746,0.469527
297,0.448774,0.657096,0.598987,0.74427,0.449403,0.810691,0.199461,0.342365,0.523249,0.701354,0.533074,0.805973,0.240746,0.469527,0.66871
298,0.657096,0.598987,0.74427,0.449403,0.810691,0.199461,0.342365,0.523249,0.701354,0.533074,0.805973,0.240746,0.469527,0.66871,0.584163
299,0.598987,0.74427,0.449403,0.810691,0.199461,0.342365,0.523249,0.701354,0.533074,0.805973,0.240746,0.469527,0.66871,0.584163,0.762858
300,0.74427,0.449403,0.810691,0.199461,0.342365,0.523249,0.701354,0.533074,0.805973,0.240746,0.469527,0.66871,0.584163,0.762858,0.392512
301,0.449403,0.810691,0.199461,0.342365,0.523249,0.701354,0.533074,0.805973,0.240746,0.469527,0.66871,0.584163,0.762858,0.392512,0.766233
302,0.810691,0.199461,0.342365,0.523249,0.701354,0.533074,0.805973,0.240746,0.469527,0.66871,0.584163,0.762858,0.392512,0.766233,0.325082
303,0.199461,0.342365,0.523249,0.701354,0.533074,0.805973,0.240746,0.469527,0.66871,0.584163,0.762858,0.392512,0.766233,0.325082,0.661308
304,0.342365,0.523249,0.701354,0.533074,0.805973,0.240746,0.469527,0.66871,0.584163,0.762858,0.392512,0.766233,0.325082,0.661308,0.55442
305,0.523249,0.701354,0.533074,0.805973,0.240746,0.469527,0.66871,0.584163,0.762858,0.392512,0.766233,0.325082,0.661308,0.55442,0.783569
306,0.701354,0.533074,0.805973,0.240746,0.469527,0.66871,0.584163,0.762858,0.392512,0.766233,0.325082,0.661308,0.55442,0.783569,0.320632
307,0.533074,0.805973,0.240746,0.469527,0.66871,0.584163,0.762858,0.392512,0.766233,0.325082,0.661308,0.55442,0.783569,0.320632,0.657738
308,0.805973,0.240746,0.469527,0.66871,0.584163,0.762858,0.392512,0.766233,0.325082,0.661308,0.55442,0.783569,0.320632,0.657738,0.559421
309,0.240746,0.469527,0.66871,0.584163,0.762858,0.392512,0.766233,0.325082,0.661308,0.55442,0.783569,0.320632,0.657738,0.559421,0.77933
310,0.469527,0.66871,0.584163,0.762858,0.392512,0.766233,0.325082,0.661308,0.55442,0.783569,0.320632,0.657738,0.559421,0.77933,0.335405
311,0.66871,0.584163,0.762858,0.392512,0.766233,0.325082,0.661308,0.55442,0.783569,0.320632,0.657738,0.559421,0.77933,0.335405,0.684734
312,0.584163,0.762858,0.392512,0.766233,0.325082,0.661308,0.55442,0.783569,0.320632,0.657738,0.559421,0.77933,0.335405,0.684734,0.512419
313,0.762858,0.392512,0.766233,0.325082,0.661308,0.55442,0.783569,0.320632,0.657738,0.559421,0.77933,0.335405,0.684734,0.512419,0.806214
314,0.392512,0.766233,0.325082,0.661308,0.55442,0.783569,0.320632,0.657738,0.559421,0.77933,0.335405,0.684734,0.512419,0.806214,0.233729
315,0.766233,0.325082,0.661308,0.55442,0.783569,0.320632,0.657738,0.559421,0.77933,0.335405,0.684734,0.512419,0.806214,0.233729,0.44908
316,0.325082,0.661308,0.55442,0.783569,0.320632,0.657738,0.559421,0.77933,0.335405,0.684734,0.512419,0.806214,0.233729,0.44908,0.657346
317,0.661308,0.55442,0.783569,0.320632,0.657738,0.559421,0.77933,0.335405,0.684734,0.512419,0.806214,0.233729,0.44908,0.657346,0.598642
318,0.55442,0.783569,0.320632,0.657738,0.559421,0.77933,0.335405,0.684734,0.512419,0.806214,0.233729,0.44908,0.657346,0.598642,0.744724
319,0.783569,0.320632,0.657738,0.559421,0.77933,0.335405,0.684734,0.512419,0.806214,0.233729,0.44908,0.657346,0.598642,0.744724,0.448064
320,0.320632,0.657738,0.559421,0.77933,0.335405,0.684734,0.512419,0.806214,0.233729,0.44908,0.657346,0.598642,0.744724,0.448064,0.810062
321,0.657738,0.559421,0.77933,0.335405,0.684734,0.512419,0.806214,0.233729,0.44908,0.657346,0.598642,0.744724,0.448064,0.810062,0.201226
322,0.559421,0.77933,0.335405,0.684734,0.512419,0.806214,0.233729,0.44908,0.657346,0.598642,0.744724,0.448064,0.810062,0.201226,0.348065
323,0.77933,0.335405,0.684734,0.512419,0.806214,0.233729,0.44908,0.657346,0.598642,0.744724,0.448064,0.810062,0.201226,0.348065,0.533596
324,0.335405,0.684734,0.512419,0.806214,0.233729,0.44908,0.657346,0.598642,0.744724,0.448064,0.810062,0.201226,0.348065,0.533596,0.699792
325,0.684734,0.512419,0.806214,0.233729,0.44908,0.657346,0.598642,0.744724,0.448064,0.810062,0.201226,0.348065,0.533596,0.699792,0.539664
326,0.512419,0.806214,0.233729,0.44908,0.657346,0.598642,0.744724,0.448064,0.810062,0.201226,0.348065,0.533596,0.699792,0.539664,0.802838
327,0.806214,0.233729,0.44908,0.657346,0.598642,0.744724,0.448064,0.810062,0.201226,0.348065,0.533596,0.699792,0.539664,0.802838,0.253343
328,0.233729,0.44908,0.657346,0.598642,0.744724,0.448064,0.810062,0.201226,0.348065,0.533596,0.699792,0.539664,0.802838,0.253343,0.50404
329,0.44908,0.657346,0.598642,0.744724,0.448064,0.810062,0.201226,0.348065,0.533596,0.699792,0.539664,0.802838,0.253343,0.50404,0.677564
330,0.657346,0.598642,0.744724,0.448064,0.810062,0.201226,0.348065,0.533596,0.699792,0.539664,0.802838,0.253343,0.50404,0.677564,0.57746
331,0.598642,0.744724,0.448064,0.810062,0.201226,0.348065,0.533596,0.699792,0.539664,0.802838,0.253343,0.50404,0.677564,0.57746,0.771541
332,0.744724,0.448064,0.810062,0.201226,0.348065,0.533596,0.699792,0.539664,0.802838,0.253343,0.50404,0.677564,0.57746,0.771541,0.364686
333,0.448064,0.810062,0.201226,0.348065,0.533596,0.699792,0.539664,0.802838,0.253343,0.50404,0.677564,0.57746,0.771541,0.364686,0.731252
334,0.810062,0.201226,0.348065,0.533596,0.699792,0.539664,0.802838,0.253343,0.50404,0.677564,0.57746,0.771541,0.364686,0.731252,0.41355
335,0.201226,0.348065,0.533596,0.699792,0.539664,0.802838,0.253343,0.50404,0.677564,0.57746,0.771541,0.364686,0.731252,0.41355,0.77945
336,0.348065,0.533596,0.699792,0.539664,0.802838,0.253343,0.50404,0.677564,0.57746,0.771541,0.364686,0.731252,0.41355,0.77945,0.291271
337,0.533596,0.699792,0.539664,0.802838,0.253343,0.50404,0.677564,0.57746,0.771541,0.364686,0.731252,0.41355,0.77945,0.291271,0.593107
338,0.699792,0.539664,0.802838,0.253343,0.50404,0.677564,0.57746,0.771541,0.364686,0.731252,0.41355,0.77945,0.291271,0.593107,0.640806
339,0.539664,0.802838,0.253343,0.50404,0.677564,0.57746,0.771541,0.364686,0.731252,0.41355,0.77945,0.291271,0.593107,0.640806,0.669286
340,0.802838,0.253343,0.50404,0.677564,0.57746,0.771541,0.364686,0.731252,0.41355,0.77945,0.291271,0.593107,0.640806,0.669286,0.634465
341,0.253343,0.50404,0.677564,0.57746,0.771541,0.364686,0.731252,0.41355,0.77945,0.291271,0.593107,0.640806,0.669286,0.634465,0.70185
342,0.50404,0.677564,0.57746,0.771541,0.364686,0.731252,0.41355,0.77945,0.291271,0.593107,0.640806,0.669286,0.634465,0.70185,0.565326
343,0.677564,0.57746,0.771541,0.364686,0.731252,0.41355,0.77945,0.291271,0.593107,0.640806,0.669286,0.634465,0.70185,0.565326,0.788467
344,0.57746,0.771541,0.364686,0.731252,0.41355,0.77945,0.291271,0.593107,0.640806,0.669286,0.634465,0.70185,0.565326,0.788467,0.308317
345,0.771541,0.364686,0.731252,0.41355,0.77945,0.291271,0.593107,0.640806,0.669286,0.634465,0.70185,0.565326,0.788467,0.308317,0.633786
346,0.364686,0.731252,0.41355,0.77945,0.291271,0.593107,0.640806,0.669286,0.634465,0.70185,0.565326,0.788467,0.308317,0.633786,0.594572
347,0.731252,0.41355,0.77945,0.291271,0.593107,0.640806,0.669286,0.634465,0.70185,0.565326,0.788467,0.308317,0.633786,0.594572,0.74203
348,0.41355,0.77945,0.291271,0.593107,0.640806,0.669286,0.634465,0.70185,0.565326,0.788467,0.308317,0.633786,0.594572,0.74203,0.454136
349,0.77945,0.291271,0.593107,0.640806,0.669286,0.634465,0.70185,0.565326,0.788467,0.308317,0.633786,0.594572,0.74203,0.454136,0.812559
350,0.291271,0.593107,0.640806,0.669286,0.634465,0.70185,0.565326,0.788467,0.308317,0.633786,0.594572,0.74203,0.454136,0.812559,0.194403
351,0.593107,0.640806,0.669286,0.634465,0.70185,0.565326,0.788467,0.308317,0.633786,0.594572,0.74203,0.454136,0.812559,0.194403,0.325872
352,0.640806,0.669286,0.634465,0.70185,0.565326,0.788467,0.308317,0.633786,0.594572,0.74203,0.454136,0.812559,0.194403,0.325872,0.491293
353,0.669286,0.634465,0.70185,0.565326,0.788467,0.308317,0.633786,0.594572,0.74203,0.454136,0.812559,0.194403,0.325872,0.491293,0.698992
354,0.634465,0.70185,0.565326,0.788467,0.308317,0.633786,0.594572,0.74203,0.454136,0.812559,0.194403,0.325872,0.491293,0.698992,0.528748
355,0.70185,0.565326,0.788467,0.308317,0.633786,0.594572,0.74203,0.454136,0.812559,0.194403,0.325872,0.491293,0.698992,0.528748,0.806751
356,0.565326,0.788467,0.308317,0.633786,0.594572,0.74203,0.454136,0.812559,0.194403,0.325872,0.491293,0.698992,0.528748,0.806751,0.236794
357,0.788467,0.308317,0.633786,0.594572,0.74203,0.454136,0.812559,0.194403,0.325872,0.491293,0.698992,0.528748,0.806751,0.236794,0.458271
358,0.308317,0.633786,0.594572,0.74203,0.454136,0.812559,0.194403,0.325872,0.491293,0.698992,0.528748,0.806751,0.236794,0.458271,0.663003
359,0.633786,0.594572,0.74203,0.454136,0.812559,0.194403,0.325872,0.491293,0.698992,0.528748,0.806751,0.236794,0.458271,0.663003,0.591318
360,0.594572,0.74203,0.454136,0.812559,0.194403,0.325872,0.491293,0.698992,0.528748,0.806751,0.236794,0.458271,0.663003,0.591318,0.754161
