,Input1,Input2,Input3,Input4,Input5,Output1,Output2,Output3,Output4,Output5,Output6,Output7,Output8,Output9,Output10
180,0.233284,0.260388,0.290948,0.321844,0.350596,0.375627,0.396159,0.411983,0.423259,0.430378,0.43387,0.434354,0.432555,0.429304,0.4256
181,0.260388,0.290948,0.321844,0.350596,0.375627,0.396159,0.411983,0.423259,0.430378,0.43387,0.434354,0.432555,0.429304,0.4256,0.422642
182,0.290948,0.321844,0.350596,0.375627,0.396159,0.411983,0.423259,0.430378,0.43387,0.434354,0.432555,0.429304,0.4256,0.422642,0.421777
183,0.321844,0.350596,0.375627,0.396159,0.411983,0.423259,0.430378,0.43387,0.434354,0.432555,0.429304,0.4256,0.422642,0.421777,0.42432
184,0.350596,0.375627,0.396159,0.411983,0.423259,0.430378,0.43387,0.434354,0.432555,0.429304,0.4256,0.422642,0.421777,0.42432,0.431203
185,0.375627,0.396159,0.411983,0.423259,0.430378,0.43387,0.434354,0.432555,0.429304,0.4256,0.422642,0.421777,0.42432,0.431203,0.442554
186,0.396159,0.411983,0.423259,0.430378,0.43387,0.434354,0.432555,0.429304,0.4256,0.422642,0.421777,0.42432,0.431203,0.442554,0.457302
187,0.411983,0.423259,0.430378,0.43387,0.434354,0.432555,0.429304,0.4256,0.422642,0.421777,0.42432,0.431203,0.442554,0.457302,0.473
188,0.423259,0.430378,0.43387,0.434354,0.432555,0.429304,0.4256,0.422642,0.421777,0.42432,0.431203,0.442554,0.457302,0.473,0.486455
189,0.430378,0.43387,0.434354,0.432555,0.429304,0.4256,0.422642,0.421777,0.42432,0.431203,0.442554,0.457302,0.473,0.486455,0.495165
190,0.43387,0.434354,0.432555,0.429304,0.4256,0.422642,0.421777,0.42432,0.431203,0.442554,0.457302,0.473,0.486455,0.495165,0.4984
191,0.434354,0.432555,0.429304,0.4256,0.422642,0.421777,0.42432,0.431203,0.442554,0.457302,0.473,0.486455,0.495165,0.4984,0.49702
192,0.432555,0.429304,0.4256,0.422642,0.421777,0.42432,0.431203,0.442554,0.457302,0.473,0.486455,0.495165,0.4984,0.49702,0.492605
193,0.429304,0.4256,0.422642,0.421777,0.42432,0.431203,0.442554,0.457302,0.473,0.486455,0.495165,0.4984,0.49702,0.492605,0.486771
194,0.4256,0.422642,0.421777,0.42432,0.431203,0.442554,0.457302,0.473,0.486455,0.495165,0.4984,0.49702,0.492605,0.486771,0.48088
195,0.422642,0.421777,0.42432,0.431203,0.442554,0.457302,0.473,0.486455,0.495165,0.4984,0.49702,0.492605,0.486771,0.48088,0.47592
196,0.421777,0.42432,0.431203,0.442554,0.457302,0.473,0.486455,0.495165,0.4984,0.49702,0.492605,0.486771,0.48088,0.47592,0.472477
197,0.42432,0.431203,0.442554,0.457302,0.473,0.486455,0.495165,0.4984,0.49702,0.492605,0.486771,0.48088,0.47592,0.472477,0.470721
198,0.431203,0.442554,0.457302,0.473,0.486455,0.495165,0.4984,0.49702,0.492605,0.486771,0.48088,0.47592,0.472477,0.470721,0.470371
199,0.442554,0.457302,0.473,0.486455,0.495165,0.4984,0.49702,0.492605,0.486771,0.48088,0.47592,0.472477,0.470721,0.470371,0.470704
200,0.457302,0.473,0.486455,0.495165,0.4984,0.49702,0.492605,0.486771,0.48088,0.47592,0.472477,0.470721,0.470371,0.470704,0.4706
201,0.473,0.486455,0.495165,0.4984,0.49702,0.492605,0.486771,0.48088,0.47592,0.472477,0.470721,0.470371,0.470704,0.4706,0.468606
202,0.486455,0.495165,0.4984,0.49702,0.492605,0.486771,0.48088,0.47592,0.472477,0.470721,0.470371,0.470704,0.4706,0.468606,0.463131
203,0.495165,0.4984,0.49702,0.492605,0.486771,0.48088,0.47592,0.472477,0.470721,0.470371,0.470704,0.4706,0.468606,0.463131,0.452985
204,0.4984,0.49702,0.492605,0.486771,0.48088,0.47592,0.472477,0.470721,0.470371,0.470704,0.4706,0.468606,0.463131,0.452985,0.4381
205,0.49702,0.492605,0.486771,0.48088,0.47592,0.472477,0.470721,0.470371,0.470704,0.4706,0.468606,0.463131,0.452985,0.4381,0.419774
206,0.492605,0.486771,0.48088,0.47592,0.472477,0.470721,0.470371,0.470704,0.4706,0.468606,0.463131,0.452985,0.4381,0.419774,0.400004
207,0.486771,0.48088,0.47592,0.472477,0.470721,0.470371,0.470704,0.4706,0.468606,0.463131,0.452985,0.4381,0.419774,0.400004,0.380648
208,0.48088,0.47592,0.472477,0.470721,0.470371,0.470704,0.4706,0.468606,0.463131,0.452985,0.4381,0.419774,0.400004,0.380648,0.36305
209,0.47592,0.472477,0.470721,0.470371,0.470704,0.4706,0.468606,0.463131,0.452985,0.4381,0.419774,0.400004,0.380648,0.36305,0.34803
210,0.472477,0.470721,0.470371,0.470704,0.4706,0.468606,0.463131,0.452985,0.4381,0.419774,0.400004,0.380648,0.36305,0.34803,0.335964
211,0.470721,0.470371,0.470704,0.4706,0.468606,0.463131,0.452985,0.4381,0.419774,0.400004,0.380648,0.36305,0.34803,0.335964,0.326827
212,0.470371,0.470704,0.4706,0.468606,0.463131,0.452985,0.4381,0.419774,0.400004,0.380648,0.36305,0.34803,0.335964,0.326827,0.320259
213,0.470704,0.4706,0.468606,0.463131,0.452985,0.4381,0.419774,0.400004,0.380648,0.36305,0.34803,0.335964,0.326827,0.320259,0.315654
214,0.4706,0.468606,0.463131,0.452985,0.4381,0.419774,0.400004,0.380648,0.36305,0.34803,0.335964,0.326827,0.320259,0.315654,0.312301
215,0.468606,0.463131,0.452985,0.4381,0.419774,0.400004,0.380648,0.36305,0.34803,0.335964,0.326827,0.320259,0.315654,0.312301,0.309562
216,0.463131,0.452985,0.4381,0.419774,0.400004,0.380648,0.36305,0.34803,0.335964,0.326827,0.320259,0.315654,0.312301,0.309562,0.307036
217,0.452985,0.4381,0.419774,0.400004,0.380648,0.36305,0.34803,0.335964,0.326827,0.320259,0.315654,0.312301,0.309562,0.307036,0.30469
218,0.4381,0.419774,0.400004,0.380648,0.36305,0.34803,0.335964,0.326827,0.320259,0.315654,0.312301,0.309562,0.307036,0.30469,0.302958
219,0.419774,0.400004,0.380648,0.36305,0.34803,0.335964,0.326827,0.320259,0.315654,0.312301,0.309562,0.307036,0.30469,0.302958,0.302791
220,0.400004,0.380648,0.36305,0.34803,0.335964,0.326827,0.320259,0.315654,0.312301,0.309562,0.307036,0.30469,0.302958,0.302791,0.305647
221,0.380648,0.36305,0.34803,0.335964,0.326827,0.320259,0.315654,0.312301,0.309562,0.307036,0.30469,0.302958,0.302791,0.305647,0.313191
222,0.36305,0.34803,0.335964,0.326827,0.320259,0.315654,0.312301,0.309562,0.307036,0.30469,0.302958,0.302791,0.305647,0.313191,0.326531
223,0.34803,0.335964,0.326827,0.320259,0.315654,0.312301,0.309562,0.307036,0.30469,0.302958,0.302791,0.305647,0.313191,0.326531,0.345292
224,0.335964,0.326827,0.320259,0.315654,0.312301,0.309562,0.307036,0.30469,0.302958,0.302791,0.305647,0.313191,0.326531,0.345292,0.367524
225,0.326827,0.320259,0.315654,0.312301,0.309562,0.307036,0.30469,0.302958,0.302791,0.305647,0.313191,0.326531,0.345292,0.367524,0.390704
226,0.320259,0.315654,0.312301,0.309562,0.307036,0.30469,0.302958,0.302791,0.305647,0.313191,0.326531,0.345292,0.367524,0.390704,0.412851
227,0.315654,0.312301,0.309562,0.307036,0.30469,0.302958,0.302791,0.305647,0.313191,0.326531,0.345292,0.367524,0.390704,0.412851,0.43291
228,0.312301,0.309562,0.307036,0.30469,0.302958,0.302791,0.305647,0.313191,0.326531,0.345292,0.367524,0.390704,0.412851,0.43291,0.450581
229,0.309562,0.307036,0.30469,0.302958,0.302791,0.305647,0.313191,0.326531,0.345292,0.367524,0.390704,0.412851,0.43291,0.450581,0.46599
230,0.307036,0.30469,0.302958,0.302791,0.305647,0.313191,0.326531,0.345292,0.367524,0.390704,0.412851,0.43291,0.450581,0.46599,0.479427
231,0.30469,0.302958,0.302791,0.305647,0.313191,0.326531,0.345292,0.367524,0.390704,0.412851,0.43291,0.450581,0.46599,0.479427,0.491173
232,0.302958,0.302791,0.305647,0.313191,0.326531,0.345292,0.367524,0.390704,0.412851,0.43291,0.450581,0.46599,0.479427,0.491173,0.501466
233,0.302791,0.305647,0.313191,0.326531,0.345292,0.367524,0.390704,0.412851,0.43291,0.450581,0.46599,0.479427,0.491173,0.501466,0.510462
234,0.305647,0.313191,0.326531,0.345292,0.367524,0.390704,0.412851,0.43291,0.450581,0.46599,0.479427,0.491173,0.501466,0.510462,0.518294
235,0.313191,0.326531,0.345292,0.367524,0.390704,0.412851,0.43291,0.450581,0.46599,0.479427,0.491173,0.501466,0.510462,0.518294,0.525114
236,0.326531,0.345292,0.367524,0.390704,0.412851,0.43291,0.450581,0.46599,0.479427,0.491173,0.501466,0.510462,0.518294,0.525114,0.531173
237,0.345292,0.367524,0.390704,0.412851,0.43291,0.450581,0.46599,0.479427,0.491173,0.501466,0.510462,0.518294,0.525114,0.531173,0.536856
238,0.367524,0.390704,0.412851,0.43291,0.450581,0.46599,0.479427,0.491173,0.501466,0.510462,0.518294,0.525114,0.531173,0.536856,0.542698
239,0.390704,0.412851,0.43291,0.450581,0.46599,0.479427,0.491173,0.501466,0.510462,0.518294,0.525114,0.531173,0.536856,0.542698,0.549164
240,0.412851,0.43291,0.450581,0.46599,0.479427,0.491173,0.501466,0.510462,0.518294,0.525114,0.531173,0.536856,0.542698,0.549164,0.556118
241,0.43291,0.450581,0.46599,0.479427,0.491173,0.501466,0.510462,0.518294,0.525114,0.531173,0.536856,0.542698,0.549164,0.556118,0.562251
242,0.450581,0.46599,0.479427,0.491173,0.501466,0.510462,0.518294,0.525114,0.531173,0.536856,0.542698,0.549164,0.556118,0.562251,0.565088
243,0.46599,0.479427,0.491173,0.501466,0.510462,0.518294,0.525114,0.531173,0.536856,0.542698,0.549164,0.556118,0.562251,0.565088,0.562186
244,0.479427,0.491173,0.501466,0.510462,0.518294,0.525114,0.531173,0.536856,0.542698,0.549164,0.556118,0.562251,0.565088,0.562186,0.552524
245,0.491173,0.501466,0.510462,0.518294,0.525114,0.531173,0.536856,0.542698,0.549164,0.556118,0.562251,0.565088,0.562186,0.552524,0.53673
246,0.501466,0.510462,0.518294,0.525114,0.531173,0.536856,0.542698,0.549164,0.556118,0.562251,0.565088,0.562186,0.552524,0.53673,0.516309
247,0.510462,0.518294,0.525114,0.531173,0.536856,0.542698,0.549164,0.556118,0.562251,0.565088,0.562186,0.552524,0.53673,0.516309,0.492855
248,0.518294,0.525114,0.531173,0.536856,0.542698,0.549164,0.556118,0.562251,0.565088,0.562186,0.552524,0.53673,0.516309,0.492855,0.467724
249,0.525114,0.531173,0.536856,0.542698,0.549164,0.556118,0.562251,0.565088,0.562186,0.552524,0.53673,0.516309,0.492855,0.467724,0.441936
250,0.531173,0.536856,0.542698,0.549164,0.556118,0.562251,0.565088,0.562186,0.552524,0.53673,0.516309,0.492855,0.467724,0.441936,0.41623
251,0.536856,0.542698,0.549164,0.556118,0.562251,0.565088,0.562186,0.552524,0.53673,0.516309,0.492855,0.467724,0.441936,0.41623,0.391118
252,0.542698,0.549164,0.556118,0.562251,0.565088,0.562186,0.552524,0.53673,0.516309,0.492855,0.467724,0.441936,0.41623,0.391118,0.366941
253,0.549164,0.556118,0.562251,0.565088,0.562186,0.552524,0.53673,0.516309,0.492855,0.467724,0.441936,0.41623,0.391118,0.366941,0.343902
254,0.556118,0.562251,0.565088,0.562186,0.552524,0.53673,0.516309,0.492855,0.467724,0.441936,0.41623,0.391118,0.366941,0.343902,0.322078
255,0.562251,0.565088,0.562186,0.552524,0.53673,0.516309,0.492855,0.467724,0.441936,0.41623,0.391118,0.366941,0.343902,0.322078,0.301441
256,0.565088,0.562186,0.552524,0.53673,0.516309,0.492855,0.467724,0.441936,0.41623,0.391118,0.366941,0.343902,0.322078,0.301441,0.281887
257,0.562186,0.552524,0.53673,0.516309,0.492855,0.467724,0.441936,0.41623,0.391118,0.366941,0.343902,0.322078,0.301441,0.281887,0.263316
258,0.552524,0.53673,0.516309,0.492855,0.467724,0.441936,0.41623,0.391118,0.366941,0.343902,0.322078,0.301441,0.281887,0.263316,0.245741
259,0.53673,0.516309,0.492855,0.467724,0.441936,0.41623,0.391118,0.366941,0.343902,0.322078,0.301441,0.281887,0.263316,0.245741,0.229369
260,0.516309,0.492855,0.467724,0.441936,0.41623,0.391118,0.366941,0.343902,0.322078,0.301441,0.281887,0.263316,0.245741,0.229369,0.214609
261,0.492855,0.467724,0.441936,0.41623,0.391118,0.366941,0.343902,0.322078,0.301441,0.281887,0.263316,0.245741,0.229369,0.214609,0.202034
262,0.467724,0.441936,0.41623,0.391118,0.366941,0.343902,0.322078,0.301441,0.281887,0.263316,0.245741,0.229369,0.214609,0.202034,0.192409
263,0.441936,0.41623,0.391118,0.366941,0.343902,0.322078,0.301441,0.281887,0.263316,0.245741,0.229369,0.214609,0.202034,0.192409,0.186789
264,0.41623,0.391118,0.366941,0.343902,0.322078,0.301441,0.281887,0.263316,0.245741,0.229369,0.214609,0.202034,0.192409,0.186789,0.186592
265,0.391118,0.366941,0.343902,0.322078,0.301441,0.281887,0.263316,0.245741,0.229369,0.214609,0.202034,0.192409,0.186789,0.186592,0.193476
266,0.366941,0.343902,0.322078,0.301441,0.281887,0.263316,0.245741,0.229369,0.214609,0.202034,0.192409,0.186789,0.186592,0.193476,0.208749
267,0.343902,0.322078,0.301441,0.281887,0.263316,0.245741,0.229369,0.214609,0.202034,0.192409,0.186789,0.186592,0.193476,0.208749,0.232331
268,0.322078,0.301441,0.281887,0.263316,0.245741,0.229369,0.214609,0.202034,0.192409,0.186789,0.186592,0.193476,0.208749,0.232331,0.262067
269,0.301441,0.281887,0.263316,0.245741,0.229369,0.214609,0.202034,0.192409,0.186789,0.186592,0.193476,0.208749,0.232331,0.262067,0.294348
270,0.281887,0.263316,0.245741,0.229369,0.214609,0.202034,0.192409,0.186789,0.186592,0.193476,0.208749,0.232331,0.262067,0.294348,0.325629
271,0.263316,0.245741,0.229369,0.214609,0.202034,0.192409,0.186789,0.186592,0.193476,0.208749,0.232331,0.262067,0.294348,0.325629,0.353479
272,0.245741,0.229369,0.214609,0.202034,0.192409,0.186789,0.186592,0.193476,0.208749,0.232331,0.262067,0.294348,0.325629,0.353479,0.376696
273,0.229369,0.214609,0.202034,0.192409,0.186789,0.186592,0.193476,0.208749,0.232331,0.262067,0.294348,0.325629,0.353479,0.376696,0.394943
274,0.214609,0.202034,0.192409,0.186789,0.186592,0.193476,0.208749,0.232331,0.262067,0.294348,0.325629,0.353479,0.376696,0.394943,0.408364
275,0.202034,0.192409,0.186789,0.186592,0.193476,0.208749,0.232331,0.262067,0.294348,0.325629,0.353479,0.376696,0.394943,0.408364,0.41734
276,0.192409,0.186789,0.186592,0.193476,0.208749,0.232331,0.262067,0.294348,0.325629,0.353479,0.376696,0.394943,0.408364,0.41734,0.422372
277,0.186789,0.186592,0.193476,0.208749,0.232331,0.262067,0.294348,0.325629,0.353479,0.376696,0.394943,0.408364,0.41734,0.422372,0.424043
278,0.186592,0.193476,0.208749,0.232331,0.262067,0.294348,0.325629,0.353479,0.376696,0.394943,0.408364,0.41734,0.422372,0.424043,0.423015
279,0.193476,0.208749,0.232331,0.262067,0.294348,0.325629,0.353479,0.376696,0.394943,0.408364,0.41734,0.422372,0.424043,0.423015,0.420031
280,0.208749,0.232331,0.262067,0.294348,0.325629,0.353479,0.376696,0.394943,0.408364,0.41734,0.422372,0.424043,0.423015,0.420031,0.41595
281,0.232331,0.262067,0.294348,0.325629,0.353479,0.376696,0.394943,0.408364,0.41734,0.422372,0.424043,0.423015,0.420031,0.41595,0.411794
282,0.262067,0.294348,0.325629,0.353479,0.376696,0.394943,0.408364,0.41734,0.422372,0.424043,0.423015,0.420031,0.41595,0.411794,0.408789
283,0.294348,0.325629,0.353479,0.376696,0.394943,0.408364,0.41734,0.422372,0.424043,0.423015,0.420031,0.41595,0.411794,0.408789,0.408331
284,0.325629,0.353479,0.376696,0.394943,0.408364,0.41734,0.422372,0.424043,0.423015,0.420031,0.41595,0.411794,0.408789,0.408331,0.411764
285,0.353479,0.376696,0.394943,0.408364,0.41734,0.422372,0.424043,0.423015,0.420031,0.41595,0.411794,0.408789,0.408331,0.411764,0.419966
286,0.376696,0.394943,0.408364,0.41734,0.422372,0.424043,0.423015,0.420031,0.41595,0.411794,0.408789,0.408331,0.411764,0.419966,0.432845
287,0.394943,0.408364,0.41734,0.422372,0.424043,0.423015,0.420031,0.41595,0.411794,0.408789,0.408331,0.411764,0.419966,0.432845,0.448942
288,0.408364,0.41734,0.422372,0.424043,0.423015,0.420031,0.41595,0.411794,0.408789,0.408331,0.411764,0.419966,0.432845,0.448942,0.465523
289,0.41734,0.422372,0.424043,0.423015,0.420031,0.41595,0.411794,0.408789,0.408331,0.411764,0.419966,0.432845,0.448942,0.465523,0.479522
290,0.422372,0.424043,0.423015,0.420031,0.41595,0.411794,0.408789,0.408331,0.411764,0.419966,0.432845,0.448942,0.465523,0.479522,0.488976
291,0.424043,0.423015,0.420031,0.41595,0.411794,0.408789,0.408331,0.411764,0.419966,0.432845,0.448942,0.465523,0.479522,0.488976,0.493621
292,0.423015,0.420031,0.41595,0.411794,0.408789,0.408331,0.411764,0.419966,0.432845,0.448942,0.465523,0.479522,0.488976,0.493621,0.494447
293,0.420031,0.41595,0.411794,0.408789,0.408331,0.411764,0.419966,0.432845,0.448942,0.465523,0.479522,0.488976,0.493621,0.494447,0.49292
294,0.41595,0.411794,0.408789,0.408331,0.411764,0.419966,0.432845,0.448942,0.465523,0.479522,0.488976,0.493621,0.494447,0.49292,0.490477
295,0.411794,0.408789,0.408331,0.411764,0.419966,0.432845,0.448942,0.465523,0.479522,0.488976,0.493621,0.494447,0.49292,0.490477,0.488276
296,0.408789,0.408331,0.411764,0.419966,0.432845,0.448942,0.465523,0.479522,0.488976,0.493621,0.494447,0.49292,0.490477,0.488276,0.487117
297,0.408331,0.411764,0.419966,0.432845,0.448942,0.465523,0.479522,0.488976,0.493621,0.494447,0.49292,0.490477,0.488276,0.487117,0.487385
298,0.411764,0.419966,0.432845,0.448942,0.465523,0.479522,0.488976,0.493621,0.494447,0.49292,0.490477,0.488276,0.487117,0.487385,0.489076
299,0.419966,0.432845,0.448942,0.465523,0.479522,0.488976,0.493621,0.494447,0.49292,0.490477,0.488276,0.487117,0.487385,0.489076,0.491779
300,0.432845,0.448942,0.465523,0.479522,0.488976,0.493621,0.494447,0.49292,0.490477,0.488276,0.487117,0.487385,0.489076,0.491779,0.494728
301,0.448942,0.465523,0.479522,0.488976,0.493621,0.494447,0.49292,0.490477,0.488276,0.487117,0.487385,0.489076,0.491779,0.494728,0.496813
302,0.465523,0.479522,0.488976,0.493621,0.494447,0.49292,0.490477,0.488276,0.487117,0.487385,0.489076,0.491779,0.494728,0.496813,0.496579
303,0.479522,0.488976,0.493621,0.494447,0.49292,0.490477,0.488276,0.487117,0.487385,0.489076,0.491779,0.494728,0.496813,0.496579,0.492354
304,0.488976,0.493621,0.494447,0.49292,0.490477,0.488276,0.487117,0.487385,0.489076,0.491779,0.494728,0.496813,0.496579,0.492354,0.482813
305,0.493621,0.494447,0.49292,0.490477,0.488276,0.487117,0.487385,0.489076,0.491779,0.494728,0.496813,0.496579,0.492354,0.482813,0.467893
306,0.494447,0.49292,0.490477,0.488276,0.487117,0.487385,0.489076,0.491779,0.494728,0.496813,0.496579,0.492354,0.482813,0.467893,0.449037
307,0.49292,0.490477,0.488276,0.487117,0.487385,0.489076,0.491779,0.494728,0.496813,0.496579,0.492354,0.482813,0.467893,0.449037,0.428376
308,0.490477,0.488276,0.487117,0.487385,0.489076,0.491779,0.494728,0.496813,0.496579,0.492354,0.482813,0.467893,0.449037,0.428376,0.407791
309,0.488276,0.487117,0.487385,0.489076,0.491779,0.494728,0.496813,0.496579,0.492354,0.482813,0.467893,0.449037,0.428376,0.407791,0.388548
310,0.487117,0.487385,0.489076,0.491779,0.494728,0.496813,0.496579,0.492354,0.482813,0.467893,0.449037,0.428376,0.407791,0.388548,0.371338
311,0.487385,0.489076,0.491779,0.494728,0.496813,0.496579,0.492354,0.482813,0.467893,0.449037,0.428376,0.407791,0.388548,0.371338,0.356376
312,0.489076,0.491779,0.494728,0.496813,0.496579,0.492354,0.482813,0.467893,0.449037,0.428376,0.407791,0.388548,0.371338,0.356376,0.343518
313,0.491779,0.494728,0.496813,0.496579,0.492354,0.482813,0.467893,0.449037,0.428376,0.407791,0.388548,0.371338,0.356376,0.343518,0.332356
314,0.494728,0.496813,0.496579,0.492354,0.482813,0.467893,0.449037,0.428376,0.407791,0.388548,0.371338,0.356376,0.343518,0.332356,0.322346
315,0.496813,0.496579,0.492354,0.482813,0.467893,0.449037,0.428376,0.407791,0.388548,0.371338,0.356376,0.343518,0.332356,0.322346,0.31295
316,0.496579,0.492354,0.482813,0.467893,0.449037,0.428376,0.407791,0.388548,0.371338,0.356376,0.343518,0.332356,0.322346,0.31295,0.303768
317,0.492354,0.482813,0.467893,0.449037,0.428376,0.407791,0.388548,0.371338,0.356376,0.343518,0.332356,0.322346,0.31295,0.303768,0.294639
318,0.482813,0.467893,0.449037,0.428376,0.407791,0.388548,0.371338,0.356376,0.343518,0.332356,0.322346,0.31295,0.303768,0.294639,0.28569
319,0.467893,0.449037,0.428376,0.407791,0.388548,0.371338,0.356376,0.343518,0.332356,0.322346,0.31295,0.303768,0.294639,0.28569,0.277379
320,0.449037,0.428376,0.407791,0.388548,0.371338,0.356376,0.343518,0.332356,0.322346,0.31295,0.303768,0.294639,0.28569,0.277379,0.270544
321,0.428376,0.407791,0.388548,0.371338,0.356376,0.343518,0.332356,0.322346,0.31295,0.303768,0.294639,0.28569,0.277379,0.270544,0.266479
322,0.407791,0.388548,0.371338,0.356376,0.343518,0.332356,0.322346,0.31295,0.303768,0.294639,0.28569,0.277379,0.270544,0.266479,0.266874
323,0.388548,0.371338,0.356376,0.343518,0.332356,0.322346,0.31295,0.303768,0.294639,0.28569,0.277379,0.270544,0.266479,0.266874,0.273427
324,0.371338,0.356376,0.343518,0.332356,0.322346,0.31295,0.303768,0.294639,0.28569,0.277379,0.270544,0.266479,0.266874,0.273427,0.287008
325,0.356376,0.343518,0.332356,0.322346,0.31295,0.303768,0.294639,0.28569,0.277379,0.270544,0.266479,0.266874,0.273427,0.287008,0.306899
326,0.343518,0.332356,0.322346,0.31295,0.303768,0.294639,0.28569,0.277379,0.270544,0.266479,0.266874,0.273427,0.287008,0.306899,0.330926
327,0.332356,0.322346,0.31295,0.303768,0.294639,0.28569,0.277379,0.270544,0.266479,0.266874,0.273427,0.287008,0.306899,0.330926,0.356474
328,0.322346,0.31295,0.303768,0.294639,0.28569,0.277379,0.270544,0.266479,0.266874,0.273427,0.287008,0.306899,0.330926,0.356474,0.381446
329,0.31295,0.303768,0.294639,0.28569,0.277379,0.270544,0.266479,0.266874,0.273427,0.287008,0.306899,0.330926,0.356474,0.381446,0.40458
330,0.303768,0.294639,0.28569,0.277379,0.270544,0.266479,0.266874,0.273427,0.287008,0.306899,0.330926,0.356474,0.381446,0.40458,0.425292
331,0.294639,0.28569,0.277379,0.270544,0.266479,0.266874,0.273427,0.287008,0.306899,0.330926,0.356474,0.381446,0.40458,0.425292,0.443397
332,0.28569,0.277379,0.270544,0.266479,0.266874,0.273427,0.287008,0.306899,0.330926,0.356474,0.381446,0.40458,0.425292,0.443397,0.458897
333,0.277379,0.270544,0.266479,0.266874,0.273427,0.287008,0.306899,0.330926,0.356474,0.381446,0.40458,0.425292,0.443397,0.458897,0.471859
334,0.270544,0.266479,0.266874,0.273427,0.287008,0.306899,0.330926,0.356474,0.381446,0.40458,0.425292,0.443397,0.458897,0.471859,0.482359
335,0.266479,0.266874,0.273427,0.287008,0.306899,0.330926,0.356474,0.381446,0.40458,0.425292,0.443397,0.458897,0.471859,0.482359,0.49052
336,0.266874,0.273427,0.287008,0.306899,0.330926,0.356474,0.381446,0.40458,0.425292,0.443397,0.458897,0.471859,0.482359,0.49052,0.49654
337,0.273427,0.287008,0.306899,0.330926,0.356474,0.381446,0.40458,0.425292,0.443397,0.458897,0.471859,0.482359,0.49052,0.49654,0.500735
338,0.287008,0.306899,0.330926,0.356474,0.381446,0.40458,0.425292,0.443397,0.458897,0.471859,0.482359,0.49052,0.49654,0.500735,0.503633
339,0.306899,0.330926,0.356474,0.381446,0.40458,0.425292,0.443397,0.458897,0.471859,0.482359,0.49052,0.49654,0.500735,0.503633,0.505994
340,0.330926,0.356474,0.381446,0.40458,0.425292,0.443397,0.458897,0.471859,0.482359,0.49052,0.49654,0.500735,0.503633,0.505994,0.508827
341,0.356474,0.381446,0.40458,0.425292,0.443397,0.458897,0.471859,0.482359,0.49052,0.49654,0.500735,0.503633,0.505994,0.508827,0.513195
342,0.381446,0.40458,0.425292,0.443397,0.458897,0.471859,0.482359,0.49052,0.49654,0.500735,0.503633,0.505994,0.508827,0.513195,0.519807
343,0.40458,0.425292,0.443397,0.458897,0.471859,0.482359,0.49052,0.49654,0.500735,0.503633,0.505994,0.508827,0.513195,0.519807,0.528448
344,0.425292,0.443397,0.458897,0.471859,0.482359,0.49052,0.49654,0.500735,0.503633,0.505994,0.508827,0.513195,0.519807,0.528448,0.537513
345,0.443397,0.458897,0.471859,0.482359,0.49052,0.49654,0.500735,0.503633,0.505994,0.508827,0.513195,0.519807,0.528448,0.537513,0.544199
346,0.458897,0.471859,0.482359,0.49052,0.49654,0.500735,0.503633,0.505994,0.508827,0.513195,0.519807,0.528448,0.537513,0.544199,0.54567
347,0.471859,0.482359,0.49052,0.49654,0.500735,0.503633,0.505994,0.508827,0.513195,0.519807,0.528448,0.537513,0.544199,0.54567,0.540389
348,0.482359,0.49052,0.49654,0.500735,0.503633,0.505994,0.508827,0.513195,0.519807,0.528448,0.537513,0.544199,0.54567,0.540389,0.528565
349,0.49052,0.49654,0.500735,0.503633,0.505994,0.508827,0.513195,0.519807,0.528448,0.537513,0.544199,0.54567,0.540389,0.528565,0.511551
350,0.49654,0.500735,0.503633,0.505994,0.508827,0.513195,0.519807,0.528448,0.537513,0.544199,0.54567,0.540389,0.528565,0.511551,0.491061
351,0.500735,0.503633,0.505994,0.508827,0.513195,0.519807,0.528448,0.537513,0.544199,0.54567,0.540389,0.528565,0.511551,0.491061,0.468654
352,0.503633,0.505994,0.508827,0.513195,0.519807,0.528448,0.537513,0.544199,0.54567,0.540389,0.528565,0.511551,0.491061,0.468654,0.445577
353,0.505994,0.508827,0.513195,0.519807,0.528448,0.537513,0.544199,0.54567,0.540389,0.528565,0.511551,0.491061,0.468654,0.445577,0.422751
354,0.508827,0.513195,0.519807,0.528448,0.537513,0.544199,0.54567,0.540389,0.528565,0.511551,0.491061,0.468654,0.445577,0.422751,0.400794
355,0.513195,0.519807,0.528448,0.537513,0.544199,0.54567,0.540389,0.528565,0.511551,0.491061,0.468654,0.445577,0.422751,0.400794,0.380074
356,0.519807,0.528448,0.537513,0.544199,0.54567,0.540389,0.528565,0.511551,0.491061,0.468654,0.445577,0.422751,0.400794,0.380074,0.360713
357,0.528448,0.537513,0.544199,0.54567,0.540389,0.528565,0.511551,0.491061,0.468654,0.445577,0.422751,0.400794,0.380074,0.360713,0.342587
358,0.537513,0.544199,0.54567,0.540389,0.528565,0.511551,0.491061,0.468654,0.445577,0.422751,0.400794,0.380074,0.360713,0.342587,0.325344
359,0.544199,0.54567,0.540389,0.528565,0.511551,0.491061,0.468654,0.445577,0.422751,0.400794,0.380074,0.360713,0.342587,0.325344,0.30852
360,0.54567,0.540389,0.528565,0.511551,0.491061,0.468654,0.445577,0.422751,0.400794,0.380074,0.360713,0.342587,0.325344,0.30852,0.291747
