,Input1,Input2,Input3,Input4,Input5,Output1,Output2,Output3,Output4,Output5,Output6,Output7,Output8,Output9,Output10
171,0.0273438,0.0351562,0.136719,0.6875,0.839844,0.179688,0.0429688,0.0273438,0.0195312,0.015625,0.0117188,0.015625,0.0742188,0.410156,0.488281
172,0.0351562,0.136719,0.6875,0.839844,0.179688,0.0429688,0.0273438,0.0195312,0.015625,0.0117188,0.015625,0.0742188,0.410156,0.488281,0.214844
173,0.136719,0.6875,0.839844,0.179688,0.0429688,0.0273438,0.0195312,0.015625,0.0117188,0.015625,0.0742188,0.410156,0.488281,0.214844,0.117188
174,0.6875,0.839844,0.179688,0.0429688,0.0273438,0.0195312,0.015625,0.0117188,0.015625,0.0742188,0.410156,0.488281,0.214844,0.117188,0.109375
175,0.839844,0.179688,0.0429688,0.0273438,0.0195312,0.015625,0.0117188,0.015625,0.0742188,0.410156,0.488281,0.214844,0.117188,0.109375,0.160156
176,0.179688,0.0429688,0.0273438,0.0195312,0.015625,0.0117188,0.015625,0.0742188,0.410156,0.488281,0.214844,0.117188,0.109375,0.160156,0.277344
177,0.0429688,0.0273438,0.0195312,0.015625,0.0117188,0.015625,0.0742188,0.410156,0.488281,0.214844,0.117188,0.109375,0.160156,0.277344,0.382812
178,0.0273438,0.0195312,0.015625,0.0117188,0.015625,0.0742188,0.410156,0.488281,0.214844,0.117188,0.109375,0.160156,0.277344,0.382812,0.308594
179,0.0195312,0.015625,0.0117188,0.015625,0.0742188,0.410156,0.488281,0.214844,0.117188,0.109375,0.160156,0.277344,0.382812,0.308594,0.191406
180,0.015625,0.0117188,0.015625,0.0742188,0.410156,0.488281,0.214844,0.117188,0.109375,0.160156,0.277344,0.382812,0.308594,0.191406,0.132812
181,0.0117188,0.015625,0.0742188,0.410156,0.488281,0.214844,0.117188,0.109375,0.160156,0.277344,0.382812,0.308594,0.191406,0.132812,0.128906
182,0.015625,0.0742188,0.410156,0.488281,0.214844,0.117188,0.109375,0.160156,0.277344,0.382812,0.308594,0.191406,0.132812,0.128906,0.183594
183,0.0742188,0.410156,0.488281,0.214844,0.117188,0.109375,0.160156,0.277344,0.382812,0.308594,0.191406,0.132812,0.128906,0.183594,0.292969
184,0.410156,0.488281,0.214844,0.117188,0.109375,0.160156,0.277344,0.382812,0.308594,0.191406,0.132812,0.128906,0.183594,0.292969,0.371094
185,0.488281,0.214844,0.117188,0.109375,0.160156,0.277344,0.382812,0.308594,0.191406,0.132812,0.128906,0.183594,0.292969,0.371094,0.296875
186,0.214844,0.117188,0.109375,0.160156,0.277344,0.382812,0.308594,0.191406,0.132812,0.128906,0.183594,0.292969,0.371094,0.296875,0.1875
187,0.117188,0.109375,0.160156,0.277344,0.382812,0.308594,0.191406,0.132812,0.128906,0.183594,0.292969,0.371094,0.296875,0.1875,0.132812
188,0.109375,0.160156,0.277344,0.382812,0.308594,0.191406,0.132812,0.128906,0.183594,0.292969,0.371094,0.296875,0.1875,0.132812,0.136719
189,0.160156,0.277344,0.382812,0.308594,0.191406,0.132812,0.128906,0.183594,0.292969,0.371094,0.296875,0.1875,0.132812,0.136719,0.191406
190,0.277344,0.382812,0.308594,0.191406,0.132812,0.128906,0.183594,0.292969,0.371094,0.296875,0.1875,0.132812,0.136719,0.191406,0.304688
191,0.382812,0.308594,0.191406,0.132812,0.128906,0.183594,0.292969,0.371094,0.296875,0.1875,0.132812,0.136719,0.191406,0.304688,0.375
192,0.308594,0.191406,0.132812,0.128906,0.183594,0.292969,0.371094,0.296875,0.1875,0.132812,0.136719,0.191406,0.304688,0.375,0.292969
193,0.191406,0.132812,0.128906,0.183594,0.292969,0.371094,0.296875,0.1875,0.132812,0.136719,0.191406,0.304688,0.375,0.292969,0.183594
194,0.132812,0.128906,0.183594,0.292969,0.371094,0.296875,0.1875,0.132812,0.136719,0.191406,0.304688,0.375,0.292969,0.183594,0.132812
195,0.128906,0.183594,0.292969,0.371094,0.296875,0.1875,0.132812,0.136719,0.191406,0.304688,0.375,0.292969,0.183594,0.132812,0.132812
196,0.183594,0.292969,0.371094,0.296875,0.1875,0.132812,0.136719,0.191406,0.304688,0.375,0.292969,0.183594,0.132812,0.132812,0.191406
197,0.292969,0.371094,0.296875,0.1875,0.132812,0.136719,0.191406,0.304688,0.375,0.292969,0.183594,0.132812,0.132812,0.191406,0.316406
198,0.371094,0.296875,0.1875,0.132812,0.136719,0.191406,0.304688,0.375,0.292969,0.183594,0.132812,0.132812,0.191406,0.316406,0.386719
199,0.296875,0.1875,0.132812,0.136719,0.191406,0.304688,0.375,0.292969,0.183594,0.132812,0.132812,0.191406,0.316406,0.386719,0.296875
200,0.1875,0.132812,0.136719,0.191406,0.304688,0.375,0.292969,0.183594,0.132812,0.132812,0.191406,0.316406,0.386719,0.296875,0.179688
201,0.132812,0.136719,0.191406,0.304688,0.375,0.292969,0.183594,0.132812,0.132812,0.191406,0.316406,0.386719,0.296875,0.179688,0.125
202,0.136719,0.191406,0.304688,0.375,0.292969,0.183594,0.132812,0.132812,0.191406,0.316406,0.386719,0.296875,0.179688,0.125,0.128906
203,0.191406,0.304688,0.375,0.292969,0.183594,0.132812,0.132812,0.191406,0.316406,0.386719,0.296875,0.179688,0.125,0.128906,0.191406
204,0.304688,0.375,0.292969,0.183594,0.132812,0.132812,0.191406,0.316406,0.386719,0.296875,0.179688,0.125,0.128906,0.191406,0.324219
205,0.375,0.292969,0.183594,0.132812,0.132812,0.191406,0.316406,0.386719,0.296875,0.179688,0.125,0.128906,0.191406,0.324219,0.394531
206,0.292969,0.183594,0.132812,0.132812,0.191406,0.316406,0.386719,0.296875,0.179688,0.125,0.128906,0.191406,0.324219,0.394531,0.289062
207,0.183594,0.132812,0.132812,0.191406,0.316406,0.386719,0.296875,0.179688,0.125,0.128906,0.191406,0.324219,0.394531,0.289062,0.171875
208,0.132812,0.132812,0.191406,0.316406,0.386719,0.296875,0.179688,0.125,0.128906,0.191406,0.324219,0.394531,0.289062,0.171875,0.125
209,0.132812,0.191406,0.316406,0.386719,0.296875,0.179688,0.125,0.128906,0.191406,0.324219,0.394531,0.289062,0.171875,0.125,0.128906
210,0.191406,0.316406,0.386719,0.296875,0.179688,0.125,0.128906,0.191406,0.324219,0.394531,0.289062,0.171875,0.125,0.128906,0.195312
211,0.316406,0.386719,0.296875,0.179688,0.125,0.128906,0.191406,0.324219,0.394531,0.289062,0.171875,0.125,0.128906,0.195312,0.332031
212,0.386719,0.296875,0.179688,0.125,0.128906,0.191406,0.324219,0.394531,0.289062,0.171875,0.125,0.128906,0.195312,0.332031,0.402344
213,0.296875,0.179688,0.125,0.128906,0.191406,0.324219,0.394531,0.289062,0.171875,0.125,0.128906,0.195312,0.332031,0.402344,0.285156
214,0.179688,0.125,0.128906,0.191406,0.324219,0.394531,0.289062,0.171875,0.125,0.128906,0.195312,0.332031,0.402344,0.285156,0.167969
215,0.125,0.128906,0.191406,0.324219,0.394531,0.289062,0.171875,0.125,0.128906,0.195312,0.332031,0.402344,0.285156,0.167969,0.117188
216,0.128906,0.191406,0.324219,0.394531,0.289062,0.171875,0.125,0.128906,0.195312,0.332031,0.402344,0.285156,0.167969,0.117188,0.121094
217,0.191406,0.324219,0.394531,0.289062,0.171875,0.125,0.128906,0.195312,0.332031,0.402344,0.285156,0.167969,0.117188,0.121094,0.191406
218,0.324219,0.394531,0.289062,0.171875,0.125,0.128906,0.195312,0.332031,0.402344,0.285156,0.167969,0.117188,0.121094,0.191406,0.332031
219,0.394531,0.289062,0.171875,0.125,0.128906,0.195312,0.332031,0.402344,0.285156,0.167969,0.117188,0.121094,0.191406,0.332031,0.414062
220,0.289062,0.171875,0.125,0.128906,0.195312,0.332031,0.402344,0.285156,0.167969,0.117188,0.121094,0.191406,0.332031,0.414062,0.289062
221,0.171875,0.125,0.128906,0.195312,0.332031,0.402344,0.285156,0.167969,0.117188,0.121094,0.191406,0.332031,0.414062,0.289062,0.167969
222,0.125,0.128906,0.195312,0.332031,0.402344,0.285156,0.167969,0.117188,0.121094,0.191406,0.332031,0.414062,0.289062,0.167969,0.121094
223,0.128906,0.195312,0.332031,0.402344,0.285156,0.167969,0.117188,0.121094,0.191406,0.332031,0.414062,0.289062,0.167969,0.121094,0.121094
224,0.195312,0.332031,0.402344,0.285156,0.167969,0.117188,0.121094,0.191406,0.332031,0.414062,0.289062,0.167969,0.121094,0.121094,0.191406
225,0.332031,0.402344,0.285156,0.167969,0.117188,0.121094,0.191406,0.332031,0.414062,0.289062,0.167969,0.121094,0.121094,0.191406,0.339844
226,0.402344,0.285156,0.167969,0.117188,0.121094,0.191406,0.332031,0.414062,0.289062,0.167969,0.121094,0.121094,0.191406,0.339844,0.425781
227,0.285156,0.167969,0.117188,0.121094,0.191406,0.332031,0.414062,0.289062,0.167969,0.121094,0.121094,0.191406,0.339844,0.425781,0.296875
228,0.167969,0.117188,0.121094,0.191406,0.332031,0.414062,0.289062,0.167969,0.121094,0.121094,0.191406,0.339844,0.425781,0.296875,0.160156
229,0.117188,0.121094,0.191406,0.332031,0.414062,0.289062,0.167969,0.121094,0.121094,0.191406,0.339844,0.425781,0.296875,0.160156,0.113281
230,0.121094,0.191406,0.332031,0.414062,0.289062,0.167969,0.121094,0.121094,0.191406,0.339844,0.425781,0.296875,0.160156,0.113281,0.117188
231,0.191406,0.332031,0.414062,0.289062,0.167969,0.121094,0.121094,0.191406,0.339844,0.425781,0.296875,0.160156,0.113281,0.117188,0.183594
232,0.332031,0.414062,0.289062,0.167969,0.121094,0.121094,0.191406,0.339844,0.425781,0.296875,0.160156,0.113281,0.117188,0.183594,0.339844
233,0.414062,0.289062,0.167969,0.121094,0.121094,0.191406,0.339844,0.425781,0.296875,0.160156,0.113281,0.117188,0.183594,0.339844,0.429688
234,0.289062,0.167969,0.121094,0.121094,0.191406,0.339844,0.425781,0.296875,0.160156,0.113281,0.117188,0.183594,0.339844,0.429688,0.296875
235,0.167969,0.121094,0.121094,0.191406,0.339844,0.425781,0.296875,0.160156,0.113281,0.117188,0.183594,0.339844,0.429688,0.296875,0.160156
236,0.121094,0.121094,0.191406,0.339844,0.425781,0.296875,0.160156,0.113281,0.117188,0.183594,0.339844,0.429688,0.296875,0.160156,0.109375
237,0.121094,0.191406,0.339844,0.425781,0.296875,0.160156,0.113281,0.117188,0.183594,0.339844,0.429688,0.296875,0.160156,0.109375,0.117188
238,0.191406,0.339844,0.425781,0.296875,0.160156,0.113281,0.117188,0.183594,0.339844,0.429688,0.296875,0.160156,0.109375,0.117188,0.183594
239,0.339844,0.425781,0.296875,0.160156,0.113281,0.117188,0.183594,0.339844,0.429688,0.296875,0.160156,0.109375,0.117188,0.183594,0.34375
240,0.425781,0.296875,0.160156,0.113281,0.117188,0.183594,0.339844,0.429688,0.296875,0.160156,0.109375,0.117188,0.183594,0.34375,0.445312
241,0.296875,0.160156,0.113281,0.117188,0.183594,0.339844,0.429688,0.296875,0.160156,0.109375,0.117188,0.183594,0.34375,0.445312,0.308594
242,0.160156,0.113281,0.117188,0.183594,0.339844,0.429688,0.296875,0.160156,0.109375,0.117188,0.183594,0.34375,0.445312,0.308594,0.160156
243,0.113281,0.117188,0.183594,0.339844,0.429688,0.296875,0.160156,0.109375,0.117188,0.183594,0.34375,0.445312,0.308594,0.160156,0.109375
244,0.117188,0.183594,0.339844,0.429688,0.296875,0.160156,0.109375,0.117188,0.183594,0.34375,0.445312,0.308594,0.160156,0.109375,0.109375
245,0.183594,0.339844,0.429688,0.296875,0.160156,0.109375,0.117188,0.183594,0.34375,0.445312,0.308594,0.160156,0.109375,0.109375,0.175781
246,0.339844,0.429688,0.296875,0.160156,0.109375,0.117188,0.183594,0.34375,0.445312,0.308594,0.160156,0.109375,0.109375,0.175781,0.335938
247,0.429688,0.296875,0.160156,0.109375,0.117188,0.183594,0.34375,0.445312,0.308594,0.160156,0.109375,0.109375,0.175781,0.335938,0.457031
248,0.296875,0.160156,0.109375,0.117188,0.183594,0.34375,0.445312,0.308594,0.160156,0.109375,0.109375,0.175781,0.335938,0.457031,0.320312
249,0.160156,0.109375,0.117188,0.183594,0.34375,0.445312,0.308594,0.160156,0.109375,0.109375,0.175781,0.335938,0.457031,0.320312,0.164062
250,0.109375,0.117188,0.183594,0.34375,0.445312,0.308594,0.160156,0.109375,0.109375,0.175781,0.335938,0.457031,0.320312,0.164062,0.101562
251,0.117188,0.183594,0.34375,0.445312,0.308594,0.160156,0.109375,0.109375,0.175781,0.335938,0.457031,0.320312,0.164062,0.101562,0.101562
252,0.183594,0.34375,0.445312,0.308594,0.160156,0.109375,0.109375,0.175781,0.335938,0.457031,0.320312,0.164062,0.101562,0.101562,0.167969
253,0.34375,0.445312,0.308594,0.160156,0.109375,0.109375,0.175781,0.335938,0.457031,0.320312,0.164062,0.101562,0.101562,0.167969,0.328125
254,0.445312,0.308594,0.160156,0.109375,0.109375,0.175781,0.335938,0.457031,0.320312,0.164062,0.101562,0.101562,0.167969,0.328125,0.464844
255,0.308594,0.160156,0.109375,0.109375,0.175781,0.335938,0.457031,0.320312,0.164062,0.101562,0.101562,0.167969,0.328125,0.464844,0.332031
256,0.160156,0.109375,0.109375,0.175781,0.335938,0.457031,0.320312,0.164062,0.101562,0.101562,0.167969,0.328125,0.464844,0.332031,0.164062
257,0.109375,0.109375,0.175781,0.335938,0.457031,0.320312,0.164062,0.101562,0.101562,0.167969,0.328125,0.464844,0.332031,0.164062,0.101562
258,0.109375,0.175781,0.335938,0.457031,0.320312,0.164062,0.101562,0.101562,0.167969,0.328125,0.464844,0.332031,0.164062,0.101562,0.0976562
259,0.175781,0.335938,0.457031,0.320312,0.164062,0.101562,0.101562,0.167969,0.328125,0.464844,0.332031,0.164062,0.101562,0.0976562,0.152344
260,0.335938,0.457031,0.320312,0.164062,0.101562,0.101562,0.167969,0.328125,0.464844,0.332031,0.164062,0.101562,0.0976562,0.152344,0.3125
261,0.457031,0.320312,0.164062,0.101562,0.101562,0.167969,0.328125,0.464844,0.332031,0.164062,0.101562,0.0976562,0.152344,0.3125,0.472656
262,0.320312,0.164062,0.101562,0.101562,0.167969,0.328125,0.464844,0.332031,0.164062,0.101562,0.0976562,0.152344,0.3125,0.472656,0.351562
263,0.164062,0.101562,0.101562,0.167969,0.328125,0.464844,0.332031,0.164062,0.101562,0.0976562,0.152344,0.3125,0.472656,0.351562,0.167969
264,0.101562,0.101562,0.167969,0.328125,0.464844,0.332031,0.164062,0.101562,0.0976562,0.152344,0.3125,0.472656,0.351562,0.167969,0.101562
265,0.101562,0.167969,0.328125,0.464844,0.332031,0.164062,0.101562,0.0976562,0.152344,0.3125,0.472656,0.351562,0.167969,0.101562,0.09375
266,0.167969,0.328125,0.464844,0.332031,0.164062,0.101562,0.0976562,0.152344,0.3125,0.472656,0.351562,0.167969,0.101562,0.09375,0.140625
267,0.328125,0.464844,0.332031,0.164062,0.101562,0.0976562,0.152344,0.3125,0.472656,0.351562,0.167969,0.101562,0.09375,0.140625,0.296875
268,0.464844,0.332031,0.164062,0.101562,0.0976562,0.152344,0.3125,0.472656,0.351562,0.167969,0.101562,0.09375,0.140625,0.296875,0.480469
269,0.332031,0.164062,0.101562,0.0976562,0.152344,0.3125,0.472656,0.351562,0.167969,0.101562,0.09375,0.140625,0.296875,0.480469,0.375
270,0.164062,0.101562,0.0976562,0.152344,0.3125,0.472656,0.351562,0.167969,0.101562,0.09375,0.140625,0.296875,0.480469,0.375,0.179688
271,0.101562,0.0976562,0.152344,0.3125,0.472656,0.351562,0.167969,0.101562,0.09375,0.140625,0.296875,0.480469,0.375,0.179688,0.101562
272,0.0976562,0.152344,0.3125,0.472656,0.351562,0.167969,0.101562,0.09375,0.140625,0.296875,0.480469,0.375,0.179688,0.101562,0.0898438
273,0.152344,0.3125,0.472656,0.351562,0.167969,0.101562,0.09375,0.140625,0.296875,0.480469,0.375,0.179688,0.101562,0.0898438,0.136719
274,0.3125,0.472656,0.351562,0.167969,0.101562,0.09375,0.140625,0.296875,0.480469,0.375,0.179688,0.101562,0.0898438,0.136719,0.28125
275,0.472656,0.351562,0.167969,0.101562,0.09375,0.140625,0.296875,0.480469,0.375,0.179688,0.101562,0.0898438,0.136719,0.28125,0.480469
276,0.351562,0.167969,0.101562,0.09375,0.140625,0.296875,0.480469,0.375,0.179688,0.101562,0.0898438,0.136719,0.28125,0.480469,0.398438
277,0.167969,0.101562,0.09375,0.140625,0.296875,0.480469,0.375,0.179688,0.101562,0.0898438,0.136719,0.28125,0.480469,0.398438,0.195312
278,0.101562,0.09375,0.140625,0.296875,0.480469,0.375,0.179688,0.101562,0.0898438,0.136719,0.28125,0.480469,0.398438,0.195312,0.105469
279,0.09375,0.140625,0.296875,0.480469,0.375,0.179688,0.101562,0.0898438,0.136719,0.28125,0.480469,0.398438,0.195312,0.105469,0.0859375
280,0.140625,0.296875,0.480469,0.375,0.179688,0.101562,0.0898438,0.136719,0.28125,0.480469,0.398438,0.195312,0.105469,0.0859375,0.121094
281,0.296875,0.480469,0.375,0.179688,0.101562,0.0898438,0.136719,0.28125,0.480469,0.398438,0.195312,0.105469,0.0859375,0.121094,0.25
282,0.480469,0.375,0.179688,0.101562,0.0898438,0.136719,0.28125,0.480469,0.398438,0.195312,0.105469,0.0859375,0.121094,0.25,0.472656
283,0.375,0.179688,0.101562,0.0898438,0.136719,0.28125,0.480469,0.398438,0.195312,0.105469,0.0859375,0.121094,0.25,0.472656,0.429688
284,0.179688,0.101562,0.0898438,0.136719,0.28125,0.480469,0.398438,0.195312,0.105469,0.0859375,0.121094,0.25,0.472656,0.429688,0.207031
285,0.101562,0.0898438,0.136719,0.28125,0.480469,0.398438,0.195312,0.105469,0.0859375,0.121094,0.25,0.472656,0.429688,0.207031,0.105469
286,0.0898438,0.136719,0.28125,0.480469,0.398438,0.195312,0.105469,0.0859375,0.121094,0.25,0.472656,0.429688,0.207031,0.105469,0.0820312
287,0.136719,0.28125,0.480469,0.398438,0.195312,0.105469,0.0859375,0.121094,0.25,0.472656,0.429688,0.207031,0.105469,0.0820312,0.109375
288,0.28125,0.480469,0.398438,0.195312,0.105469,0.0859375,0.121094,0.25,0.472656,0.429688,0.207031,0.105469,0.0820312,0.109375,0.222656
289,0.480469,0.398438,0.195312,0.105469,0.0859375,0.121094,0.25,0.472656,0.429688,0.207031,0.105469,0.0820312,0.109375,0.222656,0.457031
290,0.398438,0.195312,0.105469,0.0859375,0.121094,0.25,0.472656,0.429688,0.207031,0.105469,0.0820312,0.109375,0.222656,0.457031,0.46875
291,0.195312,0.105469,0.0859375,0.121094,0.25,0.472656,0.429688,0.207031,0.105469,0.0820312,0.109375,0.222656,0.457031,0.46875,0.230469
292,0.105469,0.0859375,0.121094,0.25,0.472656,0.429688,0.207031,0.105469,0.0820312,0.109375,0.222656,0.457031,0.46875,0.230469,0.109375
293,0.0859375,0.121094,0.25,0.472656,0.429688,0.207031,0.105469,0.0820312,0.109375,0.222656,0.457031,0.46875,0.230469,0.109375,0.078125
294,0.121094,0.25,0.472656,0.429688,0.207031,0.105469,0.0820312,0.109375,0.222656,0.457031,0.46875,0.230469,0.109375,0.078125,0.0976562
295,0.25,0.472656,0.429688,0.207031,0.105469,0.0820312,0.109375,0.222656,0.457031,0.46875,0.230469,0.109375,0.078125,0.0976562,0.191406
296,0.472656,0.429688,0.207031,0.105469,0.0820312,0.109375,0.222656,0.457031,0.46875,0.230469,0.109375,0.078125,0.0976562,0.191406,0.425781
297,0.429688,0.207031,0.105469,0.0820312,0.109375,0.222656,0.457031,0.46875,0.230469,0.109375,0.078125,0.0976562,0.191406,0.425781,0.5
298,0.207031,0.105469,0.0820312,0.109375,0.222656,0.457031,0.46875,0.230469,0.109375,0.078125,0.0976562,0.191406,0.425781,0.5,0.265625
299,0.105469,0.0820312,0.109375,0.222656,0.457031,0.46875,0.230469,0.109375,0.078125,0.0976562,0.191406,0.425781,0.5,0.265625,0.121094
300,0.0820312,0.109375,0.222656,0.457031,0.46875,0.230469,0.109375,0.078125,0.0976562,0.191406,0.425781,0.5,0.265625,0.121094,0.078125
301,0.109375,0.222656,0.457031,0.46875,0.230469,0.109375,0.078125,0.0976562,0.191406,0.425781,0.5,0.265625,0.121094,0.078125,0.0898438
302,0.222656,0.457031,0.46875,0.230469,0.109375,0.078125,0.0976562,0.191406,0.425781,0.5,0.265625,0.121094,0.078125,0.0898438,0.167969
303,0.457031,0.46875,0.230469,0.109375,0.078125,0.0976562,0.191406,0.425781,0.5,0.265625,0.121094,0.078125,0.0898438,0.167969,0.382812
304,0.46875,0.230469,0.109375,0.078125,0.0976562,0.191406,0.425781,0.5,0.265625,0.121094,0.078125,0.0898438,0.167969,0.382812,0.527344
305,0.230469,0.109375,0.078125,0.0976562,0.191406,0.425781,0.5,0.265625,0.121094,0.078125,0.0898438,0.167969,0.382812,0.527344,0.300781
306,0.109375,0.078125,0.0976562,0.191406,0.425781,0.5,0.265625,0.121094,0.078125,0.0898438,0.167969,0.382812,0.527344,0.300781,0.132812
307,0.078125,0.0976562,0.191406,0.425781,0.5,0.265625,0.121094,0.078125,0.0898438,0.167969,0.382812,0.527344,0.300781,0.132812,0.0859375
308,0.0976562,0.191406,0.425781,0.5,0.265625,0.121094,0.078125,0.0898438,0.167969,0.382812,0.527344,0.300781,0.132812,0.0859375,0.0859375
309,0.191406,0.425781,0.5,0.265625,0.121094,0.078125,0.0898438,0.167969,0.382812,0.527344,0.300781,0.132812,0.0859375,0.0859375,0.140625
310,0.425781,0.5,0.265625,0.121094,0.078125,0.0898438,0.167969,0.382812,0.527344,0.300781,0.132812,0.0859375,0.0859375,0.140625,0.335938
311,0.5,0.265625,0.121094,0.078125,0.0898438,0.167969,0.382812,0.527344,0.300781,0.132812,0.0859375,0.0859375,0.140625,0.335938,0.542969
312,0.265625,0.121094,0.078125,0.0898438,0.167969,0.382812,0.527344,0.300781,0.132812,0.0859375,0.0859375,0.140625,0.335938,0.542969,0.355469
313,0.121094,0.078125,0.0898438,0.167969,0.382812,0.527344,0.300781,0.132812,0.0859375,0.0859375,0.140625,0.335938,0.542969,0.355469,0.148438
314,0.078125,0.0898438,0.167969,0.382812,0.527344,0.300781,0.132812,0.0859375,0.0859375,0.140625,0.335938,0.542969,0.355469,0.148438,0.0820312
315,0.0898438,0.167969,0.382812,0.527344,0.300781,0.132812,0.0859375,0.0859375,0.140625,0.335938,0.542969,0.355469,0.148438,0.0820312,0.0742188
316,0.167969,0.382812,0.527344,0.300781,0.132812,0.0859375,0.0859375,0.140625,0.335938,0.542969,0.355469,0.148438,0.0820312,0.0742188,0.117188
317,0.382812,0.527344,0.300781,0.132812,0.0859375,0.0859375,0.140625,0.335938,0.542969,0.355469,0.148438,0.0820312,0.0742188,0.117188,0.285156
318,0.527344,0.300781,0.132812,0.0859375,0.0859375,0.140625,0.335938,0.542969,0.355469,0.148438,0.0820312,0.0742188,0.117188,0.285156,0.535156
319,0.300781,0.132812,0.0859375,0.0859375,0.140625,0.335938,0.542969,0.355469,0.148438,0.0820312,0.0742188,0.117188,0.285156,0.535156,0.417969
320,0.132812,0.0859375,0.0859375,0.140625,0.335938,0.542969,0.355469,0.148438,0.0820312,0.0742188,0.117188,0.285156,0.535156,0.417969,0.171875
321,0.0859375,0.0859375,0.140625,0.335938,0.542969,0.355469,0.148438,0.0820312,0.0742188,0.117188,0.285156,0.535156,0.417969,0.171875,0.0898438
322,0.0859375,0.140625,0.335938,0.542969,0.355469,0.148438,0.0820312,0.0742188,0.117188,0.285156,0.535156,0.417969,0.171875,0.0898438,0.0742188
323,0.140625,0.335938,0.542969,0.355469,0.148438,0.0820312,0.0742188,0.117188,0.285156,0.535156,0.417969,0.171875,0.0898438,0.0742188,0.101562
324,0.335938,0.542969,0.355469,0.148438,0.0820312,0.0742188,0.117188,0.285156,0.535156,0.417969,0.171875,0.0898438,0.0742188,0.101562,0.230469
325,0.542969,0.355469,0.148438,0.0820312,0.0742188,0.117188,0.285156,0.535156,0.417969,0.171875,0.0898438,0.0742188,0.101562,0.230469,0.503906
326,0.355469,0.148438,0.0820312,0.0742188,0.117188,0.285156,0.535156,0.417969,0.171875,0.0898438,0.0742188,0.101562,0.230469,0.503906,0.488281
327,0.148438,0.0820312,0.0742188,0.117188,0.285156,0.535156,0.417969,0.171875,0.0898438,0.0742188,0.101562,0.230469,0.503906,0.488281,0.214844
328,0.0820312,0.0742188,0.117188,0.285156,0.535156,0.417969,0.171875,0.0898438,0.0742188,0.101562,0.230469,0.503906,0.488281,0.214844,0.09375
329,0.0742188,0.117188,0.285156,0.535156,0.417969,0.171875,0.0898438,0.0742188,0.101562,0.230469,0.503906,0.488281,0.214844,0.09375,0.0703125
330,0.117188,0.285156,0.535156,0.417969,0.171875,0.0898438,0.0742188,0.101562,0.230469,0.503906,0.488281,0.214844,0.09375,0.0703125,0.0859375
331,0.285156,0.535156,0.417969,0.171875,0.0898438,0.0742188,0.101562,0.230469,0.503906,0.488281,0.214844,0.09375,0.0703125,0.0859375,0.183594
332,0.535156,0.417969,0.171875,0.0898438,0.0742188,0.101562,0.230469,0.503906,0.488281,0.214844,0.09375,0.0703125,0.0859375,0.183594,0.445312
333,0.417969,0.171875,0.0898438,0.0742188,0.101562,0.230469,0.503906,0.488281,0.214844,0.09375,0.0703125,0.0859375,0.183594,0.445312,0.546875
334,0.171875,0.0898438,0.0742188,0.101562,0.230469,0.503906,0.488281,0.214844,0.09375,0.0703125,0.0859375,0.183594,0.445312,0.546875,0.265625
335,0.0898438,0.0742188,0.101562,0.230469,0.503906,0.488281,0.214844,0.09375,0.0703125,0.0859375,0.183594,0.445312,0.546875,0.265625,0.109375
336,0.0742188,0.101562,0.230469,0.503906,0.488281,0.214844,0.09375,0.0703125,0.0859375,0.183594,0.445312,0.546875,0.265625,0.109375,0.0703125
337,0.101562,0.230469,0.503906,0.488281,0.214844,0.09375,0.0703125,0.0859375,0.183594,0.445312,0.546875,0.265625,0.109375,0.0703125,0.0742188
338,0.230469,0.503906,0.488281,0.214844,0.09375,0.0703125,0.0859375,0.183594,0.445312,0.546875,0.265625,0.109375,0.0703125,0.0742188,0.140625
339,0.503906,0.488281,0.214844,0.09375,0.0703125,0.0859375,0.183594,0.445312,0.546875,0.265625,0.109375,0.0703125,0.0742188,0.140625,0.363281
340,0.488281,0.214844,0.09375,0.0703125,0.0859375,0.183594,0.445312,0.546875,0.265625,0.109375,0.0703125,0.0742188,0.140625,0.363281,0.585938
341,0.214844,0.09375,0.0703125,0.0859375,0.183594,0.445312,0.546875,0.265625,0.109375,0.0703125,0.0742188,0.140625,0.363281,0.585938,0.34375
342,0.09375,0.0703125,0.0859375,0.183594,0.445312,0.546875,0.265625,0.109375,0.0703125,0.0742188,0.140625,0.363281,0.585938,0.34375,0.132812
343,0.0703125,0.0859375,0.183594,0.445312,0.546875,0.265625,0.109375,0.0703125,0.0742188,0.140625,0.363281,0.585938,0.34375,0.132812,0.0742188
344,0.0859375,0.183594,0.445312,0.546875,0.265625,0.109375,0.0703125,0.0742188,0.140625,0.363281,0.585938,0.34375,0.132812,0.0742188,0.0703125
345,0.183594,0.445312,0.546875,0.265625,0.109375,0.0703125,0.0742188,0.140625,0.363281,0.585938,0.34375,0.132812,0.0742188,0.0703125,0.109375
346,0.445312,0.546875,0.265625,0.109375,0.0703125,0.0742188,0.140625,0.363281,0.585938,0.34375,0.132812,0.0742188,0.0703125,0.109375,0.28125
347,0.546875,0.265625,0.109375,0.0703125,0.0742188,0.140625,0.363281,0.585938,0.34375,0.132812,0.0742188,0.0703125,0.109375,0.28125,0.574219
348,0.265625,0.109375,0.0703125,0.0742188,0.140625,0.363281,0.585938,0.34375,0.132812,0.0742188,0.0703125,0.109375,0.28125,0.574219,0.4375
