,Input1,Input2,Input3,Input4,Input5,Output1,Output2,Output3,Output4,Output5,Output6,Output7,Output8,Output9,Output10
176,0.891819,0.872887,0.842461,0.822177,0.828938,0.842461,0.84787,0.849899,0.845166,0.837728,0.81812,0.787018,0.751859,0.731575,0.712644
177,0.872887,0.842461,0.822177,0.828938,0.842461,0.84787,0.849899,0.845166,0.837728,0.81812,0.787018,0.751859,0.731575,0.712644,0.691007
178,0.842461,0.822177,0.828938,0.842461,0.84787,0.849899,0.845166,0.837728,0.81812,0.787018,0.751859,0.731575,0.712644,0.691007,0.668695
179,0.822177,0.828938,0.842461,0.84787,0.849899,0.845166,0.837728,0.81812,0.787018,0.751859,0.731575,0.712644,0.691007,0.668695,0.628803
180,0.828938,0.842461,0.84787,0.849899,0.845166,0.837728,0.81812,0.787018,0.751859,0.731575,0.712644,0.691007,0.668695,0.628803,0.594997
181,0.842461,0.84787,0.849899,0.845166,0.837728,0.81812,0.787018,0.751859,0.731575,0.712644,0.691007,0.668695,0.628803,0.594997,0.579446
182,0.84787,0.849899,0.845166,0.837728,0.81812,0.787018,0.751859,0.731575,0.712644,0.691007,0.668695,0.628803,0.594997,0.579446,0.559162
183,0.849899,0.845166,0.837728,0.81812,0.787018,0.751859,0.731575,0.712644,0.691007,0.668695,0.628803,0.594997,0.579446,0.559162,0.536849
184,0.845166,0.837728,0.81812,0.787018,0.751859,0.731575,0.712644,0.691007,0.668695,0.628803,0.594997,0.579446,0.559162,0.536849,0.528736
185,0.837728,0.81812,0.787018,0.751859,0.731575,0.712644,0.691007,0.668695,0.628803,0.594997,0.579446,0.559162,0.536849,0.528736,0.514537
186,0.81812,0.787018,0.751859,0.731575,0.712644,0.691007,0.668695,0.628803,0.594997,0.579446,0.559162,0.536849,0.528736,0.514537,0.50169
187,0.787018,0.751859,0.731575,0.712644,0.691007,0.668695,0.628803,0.594997,0.579446,0.559162,0.536849,0.528736,0.514537,0.50169,0.49831
188,0.751859,0.731575,0.712644,0.691007,0.668695,0.628803,0.594997,0.579446,0.559162,0.536849,0.528736,0.514537,0.50169,0.49831,0.495605
189,0.731575,0.712644,0.691007,0.668695,0.628803,0.594997,0.579446,0.559162,0.536849,0.528736,0.514537,0.50169,0.49831,0.495605,0.483435
190,0.712644,0.691007,0.668695,0.628803,0.594997,0.579446,0.559162,0.536849,0.528736,0.514537,0.50169,0.49831,0.495605,0.483435,0.460446
191,0.691007,0.668695,0.628803,0.594997,0.579446,0.559162,0.536849,0.528736,0.514537,0.50169,0.49831,0.495605,0.483435,0.460446,0.449628
192,0.668695,0.628803,0.594997,0.579446,0.559162,0.536849,0.528736,0.514537,0.50169,0.49831,0.495605,0.483435,0.460446,0.449628,0.453685
193,0.628803,0.594997,0.579446,0.559162,0.536849,0.528736,0.514537,0.50169,0.49831,0.495605,0.483435,0.460446,0.449628,0.453685,0.453009
194,0.594997,0.579446,0.559162,0.536849,0.528736,0.514537,0.50169,0.49831,0.495605,0.483435,0.460446,0.449628,0.453685,0.453009,0.451657
195,0.579446,0.559162,0.536849,0.528736,0.514537,0.50169,0.49831,0.495605,0.483435,0.460446,0.449628,0.453685,0.453009,0.451657,0.455037
196,0.559162,0.536849,0.528736,0.514537,0.50169,0.49831,0.495605,0.483435,0.460446,0.449628,0.453685,0.453009,0.451657,0.455037,0.453685
197,0.536849,0.528736,0.514537,0.50169,0.49831,0.495605,0.483435,0.460446,0.449628,0.453685,0.453009,0.451657,0.455037,0.453685,0.45098
198,0.528736,0.514537,0.50169,0.49831,0.495605,0.483435,0.460446,0.449628,0.453685,0.453009,0.451657,0.455037,0.453685,0.45098,0.448952
199,0.514537,0.50169,0.49831,0.495605,0.483435,0.460446,0.449628,0.453685,0.453009,0.451657,0.455037,0.453685,0.45098,0.448952,0.442191
200,0.50169,0.49831,0.495605,0.483435,0.460446,0.449628,0.453685,0.453009,0.451657,0.455037,0.453685,0.45098,0.448952,0.442191,0.434753
201,0.49831,0.495605,0.483435,0.460446,0.449628,0.453685,0.453009,0.451657,0.455037,0.453685,0.45098,0.448952,0.442191,0.434753,0.431373
202,0.495605,0.483435,0.460446,0.449628,0.453685,0.453009,0.451657,0.455037,0.453685,0.45098,0.448952,0.442191,0.434753,0.431373,0.433401
203,0.483435,0.460446,0.449628,0.453685,0.453009,0.451657,0.455037,0.453685,0.45098,0.448952,0.442191,0.434753,0.431373,0.433401,0.434077
204,0.460446,0.449628,0.453685,0.453009,0.451657,0.455037,0.453685,0.45098,0.448952,0.442191,0.434753,0.431373,0.433401,0.434077,0.421231
205,0.449628,0.453685,0.453009,0.451657,0.455037,0.453685,0.45098,0.448952,0.442191,0.434753,0.431373,0.433401,0.434077,0.421231,0.40906
206,0.453685,0.453009,0.451657,0.455037,0.453685,0.45098,0.448952,0.442191,0.434753,0.431373,0.433401,0.434077,0.421231,0.40906,0.411089
207,0.453009,0.451657,0.455037,0.453685,0.45098,0.448952,0.442191,0.434753,0.431373,0.433401,0.434077,0.421231,0.40906,0.411089,0.411089
208,0.451657,0.455037,0.453685,0.45098,0.448952,0.442191,0.434753,0.431373,0.433401,0.434077,0.421231,0.40906,0.411089,0.411089,0.404327
209,0.455037,0.453685,0.45098,0.448952,0.442191,0.434753,0.431373,0.433401,0.434077,0.421231,0.40906,0.411089,0.411089,0.404327,0.401623
210,0.453685,0.45098,0.448952,0.442191,0.434753,0.431373,0.433401,0.434077,0.421231,0.40906,0.411089,0.411089,0.404327,0.401623,0.398242
211,0.45098,0.448952,0.442191,0.434753,0.431373,0.433401,0.434077,0.421231,0.40906,0.411089,0.411089,0.404327,0.401623,0.398242,0.384719
212,0.448952,0.442191,0.434753,0.431373,0.433401,0.434077,0.421231,0.40906,0.411089,0.411089,0.404327,0.401623,0.398242,0.384719,0.377282
213,0.442191,0.434753,0.431373,0.433401,0.434077,0.421231,0.40906,0.411089,0.411089,0.404327,0.401623,0.398242,0.384719,0.377282,0.379986
214,0.434753,0.431373,0.433401,0.434077,0.421231,0.40906,0.411089,0.411089,0.404327,0.401623,0.398242,0.384719,0.377282,0.379986,0.373225
215,0.431373,0.433401,0.434077,0.421231,0.40906,0.411089,0.411089,0.404327,0.401623,0.398242,0.384719,0.377282,0.379986,0.373225,0.35835
216,0.433401,0.434077,0.421231,0.40906,0.411089,0.411089,0.404327,0.401623,0.398242,0.384719,0.377282,0.379986,0.373225,0.35835,0.344151
217,0.434077,0.421231,0.40906,0.411089,0.411089,0.404327,0.401623,0.398242,0.384719,0.377282,0.379986,0.373225,0.35835,0.344151,0.330629
218,0.421231,0.40906,0.411089,0.411089,0.404327,0.401623,0.398242,0.384719,0.377282,0.379986,0.373225,0.35835,0.344151,0.330629,0.319135
219,0.40906,0.411089,0.411089,0.404327,0.401623,0.398242,0.384719,0.377282,0.379986,0.373225,0.35835,0.344151,0.330629,0.319135,0.308316
220,0.411089,0.411089,0.404327,0.401623,0.398242,0.384719,0.377282,0.379986,0.373225,0.35835,0.344151,0.330629,0.319135,0.308316,0.300879
221,0.411089,0.404327,0.401623,0.398242,0.384719,0.377282,0.379986,0.373225,0.35835,0.344151,0.330629,0.319135,0.308316,0.300879,0.300203
222,0.404327,0.401623,0.398242,0.384719,0.377282,0.379986,0.373225,0.35835,0.344151,0.330629,0.319135,0.308316,0.300879,0.300203,0.30426
223,0.401623,0.398242,0.384719,0.377282,0.379986,0.373225,0.35835,0.344151,0.330629,0.319135,0.308316,0.300879,0.300203,0.30426,0.305612
224,0.398242,0.384719,0.377282,0.379986,0.373225,0.35835,0.344151,0.330629,0.319135,0.308316,0.300879,0.300203,0.30426,0.305612,0.297498
225,0.384719,0.377282,0.379986,0.373225,0.35835,0.344151,0.330629,0.319135,0.308316,0.300879,0.300203,0.30426,0.305612,0.297498,0.2833
226,0.377282,0.379986,0.373225,0.35835,0.344151,0.330629,0.319135,0.308316,0.300879,0.300203,0.30426,0.305612,0.297498,0.2833,0.269777
227,0.379986,0.373225,0.35835,0.344151,0.330629,0.319135,0.308316,0.300879,0.300203,0.30426,0.305612,0.297498,0.2833,0.269777,0.25693
228,0.373225,0.35835,0.344151,0.330629,0.319135,0.308316,0.300879,0.300203,0.30426,0.305612,0.297498,0.2833,0.269777,0.25693,0.242732
229,0.35835,0.344151,0.330629,0.319135,0.308316,0.300879,0.300203,0.30426,0.305612,0.297498,0.2833,0.269777,0.25693,0.242732,0.231913
230,0.344151,0.330629,0.319135,0.308316,0.300879,0.300203,0.30426,0.305612,0.297498,0.2833,0.269777,0.25693,0.242732,0.231913,0.221095
231,0.330629,0.319135,0.308316,0.300879,0.300203,0.30426,0.305612,0.297498,0.2833,0.269777,0.25693,0.242732,0.231913,0.221095,0.212306
232,0.319135,0.308316,0.300879,0.300203,0.30426,0.305612,0.297498,0.2833,0.269777,0.25693,0.242732,0.231913,0.221095,0.212306,0.203516
233,0.308316,0.300879,0.300203,0.30426,0.305612,0.297498,0.2833,0.269777,0.25693,0.242732,0.231913,0.221095,0.212306,0.203516,0.190669
234,0.300879,0.300203,0.30426,0.305612,0.297498,0.2833,0.269777,0.25693,0.242732,0.231913,0.221095,0.212306,0.203516,0.190669,0.17309
235,0.300203,0.30426,0.305612,0.297498,0.2833,0.269777,0.25693,0.242732,0.231913,0.221095,0.212306,0.203516,0.190669,0.17309,0.160243
236,0.30426,0.305612,0.297498,0.2833,0.269777,0.25693,0.242732,0.231913,0.221095,0.212306,0.203516,0.190669,0.17309,0.160243,0.148749
237,0.305612,0.297498,0.2833,0.269777,0.25693,0.242732,0.231913,0.221095,0.212306,0.203516,0.190669,0.17309,0.160243,0.148749,0.140636
238,0.297498,0.2833,0.269777,0.25693,0.242732,0.231913,0.221095,0.212306,0.203516,0.190669,0.17309,0.160243,0.148749,0.140636,0.139959
239,0.2833,0.269777,0.25693,0.242732,0.231913,0.221095,0.212306,0.203516,0.190669,0.17309,0.160243,0.148749,0.140636,0.139959,0.138607
240,0.269777,0.25693,0.242732,0.231913,0.221095,0.212306,0.203516,0.190669,0.17309,0.160243,0.148749,0.140636,0.139959,0.138607,0.135227
241,0.25693,0.242732,0.231913,0.221095,0.212306,0.203516,0.190669,0.17309,0.160243,0.148749,0.140636,0.139959,0.138607,0.135227,0.131846
242,0.242732,0.231913,0.221095,0.212306,0.203516,0.190669,0.17309,0.160243,0.148749,0.140636,0.139959,0.138607,0.135227,0.131846,0.124408
243,0.231913,0.221095,0.212306,0.203516,0.190669,0.17309,0.160243,0.148749,0.140636,0.139959,0.138607,0.135227,0.131846,0.124408,0.114266
244,0.221095,0.212306,0.203516,0.190669,0.17309,0.160243,0.148749,0.140636,0.139959,0.138607,0.135227,0.131846,0.124408,0.114266,0.105477
245,0.212306,0.203516,0.190669,0.17309,0.160243,0.148749,0.140636,0.139959,0.138607,0.135227,0.131846,0.124408,0.114266,0.105477,0.0960108
246,0.203516,0.190669,0.17309,0.160243,0.148749,0.140636,0.139959,0.138607,0.135227,0.131846,0.124408,0.114266,0.105477,0.0960108,0.0872211
247,0.190669,0.17309,0.160243,0.148749,0.140636,0.139959,0.138607,0.135227,0.131846,0.124408,0.114266,0.105477,0.0960108,0.0872211,0.0770791
248,0.17309,0.160243,0.148749,0.140636,0.139959,0.138607,0.135227,0.131846,0.124408,0.114266,0.105477,0.0960108,0.0872211,0.0770791,0.0703178
249,0.160243,0.148749,0.140636,0.139959,0.138607,0.135227,0.131846,0.124408,0.114266,0.105477,0.0960108,0.0872211,0.0770791,0.0703178,0.0622042
250,0.148749,0.140636,0.139959,0.138607,0.135227,0.131846,0.124408,0.114266,0.105477,0.0960108,0.0872211,0.0770791,0.0703178,0.0622042,0.0507099
251,0.140636,0.139959,0.138607,0.135227,0.131846,0.124408,0.114266,0.105477,0.0960108,0.0872211,0.0770791,0.0703178,0.0622042,0.0507099,0.0419202
252,0.139959,0.138607,0.135227,0.131846,0.124408,0.114266,0.105477,0.0960108,0.0872211,0.0770791,0.0703178,0.0622042,0.0507099,0.0419202,0.0365112
253,0.138607,0.135227,0.131846,0.124408,0.114266,0.105477,0.0960108,0.0872211,0.0770791,0.0703178,0.0622042,0.0507099,0.0419202,0.0365112,0.030426
254,0.135227,0.131846,0.124408,0.114266,0.105477,0.0960108,0.0872211,0.0770791,0.0703178,0.0622042,0.0507099,0.0419202,0.0365112,0.030426,0.025693
255,0.131846,0.124408,0.114266,0.105477,0.0960108,0.0872211,0.0770791,0.0703178,0.0622042,0.0507099,0.0419202,0.0365112,0.030426,0.025693,0.0236646
256,0.124408,0.114266,0.105477,0.0960108,0.0872211,0.0770791,0.0703178,0.0622042,0.0507099,0.0419202,0.0365112,0.030426,0.025693,0.0236646,0.0216362
257,0.114266,0.105477,0.0960108,0.0872211,0.0770791,0.0703178,0.0622042,0.0507099,0.0419202,0.0365112,0.030426,0.025693,0.0236646,0.0216362,0.0223124
258,0.105477,0.0960108,0.0872211,0.0770791,0.0703178,0.0622042,0.0507099,0.0419202,0.0365112,0.030426,0.025693,0.0236646,0.0216362,0.0223124,0.0243408
259,0.0960108,0.0872211,0.0770791,0.0703178,0.0622042,0.0507099,0.0419202,0.0365112,0.030426,0.025693,0.0236646,0.0216362,0.0223124,0.0243408,0.0263692
260,0.0872211,0.0770791,0.0703178,0.0622042,0.0507099,0.0419202,0.0365112,0.030426,0.025693,0.0236646,0.0216362,0.0223124,0.0243408,0.0263692,0.0263692
261,0.0770791,0.0703178,0.0622042,0.0507099,0.0419202,0.0365112,0.030426,0.025693,0.0236646,0.0216362,0.0223124,0.0243408,0.0263692,0.0263692,0.025693
262,0.0703178,0.0622042,0.0507099,0.0419202,0.0365112,0.030426,0.025693,0.0236646,0.0216362,0.0223124,0.0243408,0.0263692,0.0263692,0.025693,0.0277214
263,0.0622042,0.0507099,0.0419202,0.0365112,0.030426,0.025693,0.0236646,0.0216362,0.0223124,0.0243408,0.0263692,0.0263692,0.025693,0.0277214,0.0331305
264,0.0507099,0.0419202,0.0365112,0.030426,0.025693,0.0236646,0.0216362,0.0223124,0.0243408,0.0263692,0.0263692,0.025693,0.0277214,0.0331305,0.0371873
265,0.0419202,0.0365112,0.030426,0.025693,0.0236646,0.0216362,0.0223124,0.0243408,0.0263692,0.0263692,0.025693,0.0277214,0.0331305,0.0371873,0.0392157
266,0.0365112,0.030426,0.025693,0.0236646,0.0216362,0.0223124,0.0243408,0.0263692,0.0263692,0.025693,0.0277214,0.0331305,0.0371873,0.0392157,0.0419202
267,0.030426,0.025693,0.0236646,0.0216362,0.0223124,0.0243408,0.0263692,0.0263692,0.025693,0.0277214,0.0331305,0.0371873,0.0392157,0.0419202,0.0513861
268,0.025693,0.0236646,0.0216362,0.0223124,0.0243408,0.0263692,0.0263692,0.025693,0.0277214,0.0331305,0.0371873,0.0392157,0.0419202,0.0513861,0.0622042
269,0.0236646,0.0216362,0.0223124,0.0243408,0.0263692,0.0263692,0.025693,0.0277214,0.0331305,0.0371873,0.0392157,0.0419202,0.0513861,0.0622042,0.0703178
270,0.0216362,0.0223124,0.0243408,0.0263692,0.0263692,0.025693,0.0277214,0.0331305,0.0371873,0.0392157,0.0419202,0.0513861,0.0622042,0.0703178,0.0784314
271,0.0223124,0.0243408,0.0263692,0.0263692,0.025693,0.0277214,0.0331305,0.0371873,0.0392157,0.0419202,0.0513861,0.0622042,0.0703178,0.0784314,0.0926302
272,0.0243408,0.0263692,0.0263692,0.025693,0.0277214,0.0331305,0.0371873,0.0392157,0.0419202,0.0513861,0.0622042,0.0703178,0.0784314,0.0926302,0.112914
273,0.0263692,0.0263692,0.025693,0.0277214,0.0331305,0.0371873,0.0392157,0.0419202,0.0513861,0.0622042,0.0703178,0.0784314,0.0926302,0.112914,0.129817
274,0.0263692,0.025693,0.0277214,0.0331305,0.0371873,0.0392157,0.0419202,0.0513861,0.0622042,0.0703178,0.0784314,0.0926302,0.112914,0.129817,0.145368
275,0.025693,0.0277214,0.0331305,0.0371873,0.0392157,0.0419202,0.0513861,0.0622042,0.0703178,0.0784314,0.0926302,0.112914,0.129817,0.145368,0.16092
276,0.0277214,0.0331305,0.0371873,0.0392157,0.0419202,0.0513861,0.0622042,0.0703178,0.0784314,0.0926302,0.112914,0.129817,0.145368,0.16092,0.175794
277,0.0331305,0.0371873,0.0392157,0.0419202,0.0513861,0.0622042,0.0703178,0.0784314,0.0926302,0.112914,0.129817,0.145368,0.16092,0.175794,0.198107
278,0.0371873,0.0392157,0.0419202,0.0513861,0.0622042,0.0703178,0.0784314,0.0926302,0.112914,0.129817,0.145368,0.16092,0.175794,0.198107,0.220419
279,0.0392157,0.0419202,0.0513861,0.0622042,0.0703178,0.0784314,0.0926302,0.112914,0.129817,0.145368,0.16092,0.175794,0.198107,0.220419,0.231913
280,0.0419202,0.0513861,0.0622042,0.0703178,0.0784314,0.0926302,0.112914,0.129817,0.145368,0.16092,0.175794,0.198107,0.220419,0.231913,0.243408
281,0.0513861,0.0622042,0.0703178,0.0784314,0.0926302,0.112914,0.129817,0.145368,0.16092,0.175794,0.198107,0.220419,0.231913,0.243408,0.260987
282,0.0622042,0.0703178,0.0784314,0.0926302,0.112914,0.129817,0.145368,0.16092,0.175794,0.198107,0.220419,0.231913,0.243408,0.260987,0.281947
283,0.0703178,0.0784314,0.0926302,0.112914,0.129817,0.145368,0.16092,0.175794,0.198107,0.220419,0.231913,0.243408,0.260987,0.281947,0.302907
284,0.0784314,0.0926302,0.112914,0.129817,0.145368,0.16092,0.175794,0.198107,0.220419,0.231913,0.243408,0.260987,0.281947,0.302907,0.327924
285,0.0926302,0.112914,0.129817,0.145368,0.16092,0.175794,0.198107,0.220419,0.231913,0.243408,0.260987,0.281947,0.302907,0.327924,0.348208
286,0.112914,0.129817,0.145368,0.16092,0.175794,0.198107,0.220419,0.231913,0.243408,0.260987,0.281947,0.302907,0.327924,0.348208,0.362407
287,0.129817,0.145368,0.16092,0.175794,0.198107,0.220419,0.231913,0.243408,0.260987,0.281947,0.302907,0.327924,0.348208,0.362407,0.383367
288,0.145368,0.16092,0.175794,0.198107,0.220419,0.231913,0.243408,0.260987,0.281947,0.302907,0.327924,0.348208,0.362407,0.383367,0.410412
289,0.16092,0.175794,0.198107,0.220419,0.231913,0.243408,0.260987,0.281947,0.302907,0.327924,0.348208,0.362407,0.383367,0.410412,0.434753
290,0.175794,0.198107,0.220419,0.231913,0.243408,0.260987,0.281947,0.302907,0.327924,0.348208,0.362407,0.383367,0.410412,0.434753,0.457066
291,0.198107,0.220419,0.231913,0.243408,0.260987,0.281947,0.302907,0.327924,0.348208,0.362407,0.383367,0.410412,0.434753,0.457066,0.484787
292,0.220419,0.231913,0.243408,0.260987,0.281947,0.302907,0.327924,0.348208,0.362407,0.383367,0.410412,0.434753,0.457066,0.484787,0.51048
293,0.231913,0.243408,0.260987,0.281947,0.302907,0.327924,0.348208,0.362407,0.383367,0.410412,0.434753,0.457066,0.484787,0.51048,0.533469
294,0.243408,0.260987,0.281947,0.302907,0.327924,0.348208,0.362407,0.383367,0.410412,0.434753,0.457066,0.484787,0.51048,0.533469,0.558485
295,0.260987,0.281947,0.302907,0.327924,0.348208,0.362407,0.383367,0.410412,0.434753,0.457066,0.484787,0.51048,0.533469,0.558485,0.580798
296,0.281947,0.302907,0.327924,0.348208,0.362407,0.383367,0.410412,0.434753,0.457066,0.484787,0.51048,0.533469,0.558485,0.580798,0.59432
297,0.302907,0.327924,0.348208,0.362407,0.383367,0.410412,0.434753,0.457066,0.484787,0.51048,0.533469,0.558485,0.580798,0.59432,0.613928
298,0.327924,0.348208,0.362407,0.383367,0.410412,0.434753,0.457066,0.484787,0.51048,0.533469,0.558485,0.580798,0.59432,0.613928,0.630156
299,0.348208,0.362407,0.383367,0.410412,0.434753,0.457066,0.484787,0.51048,0.533469,0.558485,0.580798,0.59432,0.613928,0.630156,0.634212
300,0.362407,0.383367,0.410412,0.434753,0.457066,0.484787,0.51048,0.533469,0.558485,0.580798,0.59432,0.613928,0.630156,0.634212,0.634212
301,0.383367,0.410412,0.434753,0.457066,0.484787,0.51048,0.533469,0.558485,0.580798,0.59432,0.613928,0.630156,0.634212,0.634212,0.636241
302,0.410412,0.434753,0.457066,0.484787,0.51048,0.533469,0.558485,0.580798,0.59432,0.613928,0.630156,0.634212,0.634212,0.636241,0.634888
303,0.434753,0.457066,0.484787,0.51048,0.533469,0.558485,0.580798,0.59432,0.613928,0.630156,0.634212,0.634212,0.636241,0.634888,0.635565
304,0.457066,0.484787,0.51048,0.533469,0.558485,0.580798,0.59432,0.613928,0.630156,0.634212,0.634212,0.636241,0.634888,0.635565,0.645707
305,0.484787,0.51048,0.533469,0.558485,0.580798,0.59432,0.613928,0.630156,0.634212,0.634212,0.636241,0.634888,0.635565,0.645707,0.657877
306,0.51048,0.533469,0.558485,0.580798,0.59432,0.613928,0.630156,0.634212,0.634212,0.636241,0.634888,0.635565,0.645707,0.657877,0.66261
307,0.533469,0.558485,0.580798,0.59432,0.613928,0.630156,0.634212,0.634212,0.636241,0.634888,0.635565,0.645707,0.657877,0.66261,0.656525
308,0.558485,0.580798,0.59432,0.613928,0.630156,0.634212,0.634212,0.636241,0.634888,0.635565,0.645707,0.657877,0.66261,0.656525,0.645707
309,0.580798,0.59432,0.613928,0.630156,0.634212,0.634212,0.636241,0.634888,0.635565,0.645707,0.657877,0.66261,0.656525,0.645707,0.638945
310,0.59432,0.613928,0.630156,0.634212,0.634212,0.636241,0.634888,0.635565,0.645707,0.657877,0.66261,0.656525,0.645707,0.638945,0.643678
311,0.613928,0.630156,0.634212,0.634212,0.636241,0.634888,0.635565,0.645707,0.657877,0.66261,0.656525,0.645707,0.638945,0.643678,0.642326
312,0.630156,0.634212,0.634212,0.636241,0.634888,0.635565,0.645707,0.657877,0.66261,0.656525,0.645707,0.638945,0.643678,0.642326,0.633536
313,0.634212,0.634212,0.636241,0.634888,0.635565,0.645707,0.657877,0.66261,0.656525,0.645707,0.638945,0.643678,0.642326,0.633536,0.630832
314,0.634212,0.636241,0.634888,0.635565,0.645707,0.657877,0.66261,0.656525,0.645707,0.638945,0.643678,0.642326,0.633536,0.630832,0.638945
315,0.636241,0.634888,0.635565,0.645707,0.657877,0.66261,0.656525,0.645707,0.638945,0.643678,0.642326,0.633536,0.630832,0.638945,0.63286
316,0.634888,0.635565,0.645707,0.657877,0.66261,0.656525,0.645707,0.638945,0.643678,0.642326,0.633536,0.630832,0.638945,0.63286,0.612576
317,0.635565,0.645707,0.657877,0.66261,0.656525,0.645707,0.638945,0.643678,0.642326,0.633536,0.630832,0.638945,0.63286,0.612576,0.596349
318,0.645707,0.657877,0.66261,0.656525,0.645707,0.638945,0.643678,0.642326,0.633536,0.630832,0.638945,0.63286,0.612576,0.596349,0.580122
319,0.657877,0.66261,0.656525,0.645707,0.638945,0.643678,0.642326,0.633536,0.630832,0.638945,0.63286,0.612576,0.596349,0.580122,0.571332
320,0.66261,0.656525,0.645707,0.638945,0.643678,0.642326,0.633536,0.630832,0.638945,0.63286,0.612576,0.596349,0.580122,0.571332,0.561866
321,0.656525,0.645707,0.638945,0.643678,0.642326,0.633536,0.630832,0.638945,0.63286,0.612576,0.596349,0.580122,0.571332,0.561866,0.542934
322,0.645707,0.638945,0.643678,0.642326,0.633536,0.630832,0.638945,0.63286,0.612576,0.596349,0.580122,0.571332,0.561866,0.542934,0.526031
323,0.638945,0.643678,0.642326,0.633536,0.630832,0.638945,0.63286,0.612576,0.596349,0.580122,0.571332,0.561866,0.542934,0.526031,0.521974
324,0.643678,0.642326,0.633536,0.630832,0.638945,0.63286,0.612576,0.596349,0.580122,0.571332,0.561866,0.542934,0.526031,0.521974,0.518594
325,0.642326,0.633536,0.630832,0.638945,0.63286,0.612576,0.596349,0.580122,0.571332,0.561866,0.542934,0.526031,0.521974,0.518594,0.498986
326,0.633536,0.630832,0.638945,0.63286,0.612576,0.596349,0.580122,0.571332,0.561866,0.542934,0.526031,0.521974,0.518594,0.498986,0.469912
327,0.630832,0.638945,0.63286,0.612576,0.596349,0.580122,0.571332,0.561866,0.542934,0.526031,0.521974,0.518594,0.498986,0.469912,0.459094
328,0.638945,0.63286,0.612576,0.596349,0.580122,0.571332,0.561866,0.542934,0.526031,0.521974,0.518594,0.498986,0.469912,0.459094,0.460446
329,0.63286,0.612576,0.596349,0.580122,0.571332,0.561866,0.542934,0.526031,0.521974,0.518594,0.498986,0.469912,0.459094,0.460446,0.457742
330,0.612576,0.596349,0.580122,0.571332,0.561866,0.542934,0.526031,0.521974,0.518594,0.498986,0.469912,0.459094,0.460446,0.457742,0.45098
331,0.596349,0.580122,0.571332,0.561866,0.542934,0.526031,0.521974,0.518594,0.498986,0.469912,0.459094,0.460446,0.457742,0.45098,0.441515
332,0.580122,0.571332,0.561866,0.542934,0.526031,0.521974,0.518594,0.498986,0.469912,0.459094,0.460446,0.457742,0.45098,0.441515,0.430696
333,0.571332,0.561866,0.542934,0.526031,0.521974,0.518594,0.498986,0.469912,0.459094,0.460446,0.457742,0.45098,0.441515,0.430696,0.422583
334,0.561866,0.542934,0.526031,0.521974,0.518594,0.498986,0.469912,0.459094,0.460446,0.457742,0.45098,0.441515,0.430696,0.422583,0.411089
335,0.542934,0.526031,0.521974,0.518594,0.498986,0.469912,0.459094,0.460446,0.457742,0.45098,0.441515,0.430696,0.422583,0.411089,0.395538
336,0.526031,0.521974,0.518594,0.498986,0.469912,0.459094,0.460446,0.457742,0.45098,0.441515,0.430696,0.422583,0.411089,0.395538,0.388776
337,0.521974,0.518594,0.498986,0.469912,0.459094,0.460446,0.457742,0.45098,0.441515,0.430696,0.422583,0.411089,0.395538,0.388776,0.393509
338,0.518594,0.498986,0.469912,0.459094,0.460446,0.457742,0.45098,0.441515,0.430696,0.422583,0.411089,0.395538,0.388776,0.393509,0.396214
339,0.498986,0.469912,0.459094,0.460446,0.457742,0.45098,0.441515,0.430696,0.422583,0.411089,0.395538,0.388776,0.393509,0.396214,0.389452
340,0.469912,0.459094,0.460446,0.457742,0.45098,0.441515,0.430696,0.422583,0.411089,0.395538,0.388776,0.393509,0.396214,0.389452,0.373901
341,0.459094,0.460446,0.457742,0.45098,0.441515,0.430696,0.422583,0.411089,0.395538,0.388776,0.393509,0.396214,0.389452,0.373901,0.350237
342,0.460446,0.457742,0.45098,0.441515,0.430696,0.422583,0.411089,0.395538,0.388776,0.393509,0.396214,0.389452,0.373901,0.350237,0.334686
343,0.457742,0.45098,0.441515,0.430696,0.422583,0.411089,0.395538,0.388776,0.393509,0.396214,0.389452,0.373901,0.350237,0.334686,0.318458
344,0.45098,0.441515,0.430696,0.422583,0.411089,0.395538,0.388776,0.393509,0.396214,0.389452,0.373901,0.350237,0.334686,0.318458,0.304936
345,0.441515,0.430696,0.422583,0.411089,0.395538,0.388776,0.393509,0.396214,0.389452,0.373901,0.350237,0.334686,0.318458,0.304936,0.300879
346,0.430696,0.422583,0.411089,0.395538,0.388776,0.393509,0.396214,0.389452,0.373901,0.350237,0.334686,0.318458,0.304936,0.300879,0.297498
347,0.422583,0.411089,0.395538,0.388776,0.393509,0.396214,0.389452,0.373901,0.350237,0.334686,0.318458,0.304936,0.300879,0.297498,0.300203
348,0.411089,0.395538,0.388776,0.393509,0.396214,0.389452,0.373901,0.350237,0.334686,0.318458,0.304936,0.300879,0.297498,0.300203,0.300203
349,0.395538,0.388776,0.393509,0.396214,0.389452,0.373901,0.350237,0.334686,0.318458,0.304936,0.300879,0.297498,0.300203,0.300203,0.297498
350,0.388776,0.393509,0.396214,0.389452,0.373901,0.350237,0.334686,0.318458,0.304936,0.300879,0.297498,0.300203,0.300203,0.297498,0.296146
351,0.393509,0.396214,0.389452,0.373901,0.350237,0.334686,0.318458,0.304936,0.300879,0.297498,0.300203,0.300203,0.297498,0.296146,0.290737
