,Input1,Input2,Input3,Input4,Input5,Output1,Output2,Output3,Output4,Output5,Output6,Output7,Output8,Output9,Output10
180,0.520798,0.507413,0.495911,0.48512,0.47463,0.464351,0.454316,0.444604,0.43531,0.426529,0.418357,0.410886,0.404201,0.39838,0.393496
181,0.507413,0.495911,0.48512,0.47463,0.464351,0.454316,0.444604,0.43531,0.426529,0.418357,0.410886,0.404201,0.39838,0.393496,0.389611
182,0.495911,0.48512,0.47463,0.464351,0.454316,0.444604,0.43531,0.426529,0.418357,0.410886,0.404201,0.39838,0.393496,0.389611,0.386779
183,0.48512,0.47463,0.464351,0.454316,0.444604,0.43531,0.426529,0.418357,0.410886,0.404201,0.39838,0.393496,0.389611,0.386779,0.385046
184,0.47463,0.464351,0.454316,0.444604,0.43531,0.426529,0.418357,0.410886,0.404201,0.39838,0.393496,0.389611,0.386779,0.385046,0.384444
185,0.464351,0.454316,0.444604,0.43531,0.426529,0.418357,0.410886,0.404201,0.39838,0.393496,0.389611,0.386779,0.385046,0.384444,0.384998
186,0.454316,0.444604,0.43531,0.426529,0.418357,0.410886,0.404201,0.39838,0.393496,0.389611,0.386779,0.385046,0.384444,0.384998,0.386718
187,0.444604,0.43531,0.426529,0.418357,0.410886,0.404201,0.39838,0.393496,0.389611,0.386779,0.385046,0.384444,0.384998,0.386718,0.389604
188,0.43531,0.426529,0.418357,0.410886,0.404201,0.39838,0.393496,0.389611,0.386779,0.385046,0.384444,0.384998,0.386718,0.389604,0.393647
189,0.426529,0.418357,0.410886,0.404201,0.39838,0.393496,0.389611,0.386779,0.385046,0.384444,0.384998,0.386718,0.389604,0.393647,0.398821
190,0.418357,0.410886,0.404201,0.39838,0.393496,0.389611,0.386779,0.385046,0.384444,0.384998,0.386718,0.389604,0.393647,0.398821,0.405091
191,0.410886,0.404201,0.39838,0.393496,0.389611,0.386779,0.385046,0.384444,0.384998,0.386718,0.389604,0.393647,0.398821,0.405091,0.412413
192,0.404201,0.39838,0.393496,0.389611,0.386779,0.385046,0.384444,0.384998,0.386718,0.389604,0.393647,0.398821,0.405091,0.412413,0.420726
193,0.39838,0.393496,0.389611,0.386779,0.385046,0.384444,0.384998,0.386718,0.389604,0.393647,0.398821,0.405091,0.412413,0.420726,0.429962
194,0.393496,0.389611,0.386779,0.385046,0.384444,0.384998,0.386718,0.389604,0.393647,0.398821,0.405091,0.412413,0.420726,0.429962,0.440043
195,0.389611,0.386779,0.385046,0.384444,0.384998,0.386718,0.389604,0.393647,0.398821,0.405091,0.412413,0.420726,0.429962,0.440043,0.45088
196,0.386779,0.385046,0.384444,0.384998,0.386718,0.389604,0.393647,0.398821,0.405091,0.412413,0.420726,0.429962,0.440043,0.45088,0.462373
197,0.385046,0.384444,0.384998,0.386718,0.389604,0.393647,0.398821,0.405091,0.412413,0.420726,0.429962,0.440043,0.45088,0.462373,0.474419
198,0.384444,0.384998,0.386718,0.389604,0.393647,0.398821,0.405091,0.412413,0.420726,0.429962,0.440043,0.45088,0.462373,0.474419,0.486903
199,0.384998,0.386718,0.389604,0.393647,0.398821,0.405091,0.412413,0.420726,0.429962,0.440043,0.45088,0.462373,0.474419,0.486903,0.499706
200,0.386718,0.389604,0.393647,0.398821,0.405091,0.412413,0.420726,0.429962,0.440043,0.45088,0.462373,0.474419,0.486903,0.499706,0.512704
201,0.389604,0.393647,0.398821,0.405091,0.412413,0.420726,0.429962,0.440043,0.45088,0.462373,0.474419,0.486903,0.499706,0.512704,0.525769
202,0.393647,0.398821,0.405091,0.412413,0.420726,0.429962,0.440043,0.45088,0.462373,0.474419,0.486903,0.499706,0.512704,0.525769,0.53877
203,0.398821,0.405091,0.412413,0.420726,0.429962,0.440043,0.45088,0.462373,0.474419,0.486903,0.499706,0.512704,0.525769,0.53877,0.551575
204,0.405091,0.412413,0.420726,0.429962,0.440043,0.45088,0.462373,0.474419,0.486903,0.499706,0.512704,0.525769,0.53877,0.551575,0.564052
205,0.412413,0.420726,0.429962,0.440043,0.45088,0.462373,0.474419,0.486903,0.499706,0.512704,0.525769,0.53877,0.551575,0.564052,0.576071
206,0.420726,0.429962,0.440043,0.45088,0.462373,0.474419,0.486903,0.499706,0.512704,0.525769,0.53877,0.551575,0.564052,0.576071,0.587502
207,0.429962,0.440043,0.45088,0.462373,0.474419,0.486903,0.499706,0.512704,0.525769,0.53877,0.551575,0.564052,0.576071,0.587502,0.598222
208,0.440043,0.45088,0.462373,0.474419,0.486903,0.499706,0.512704,0.525769,0.53877,0.551575,0.564052,0.576071,0.587502,0.598222,0.608113
209,0.45088,0.462373,0.474419,0.486903,0.499706,0.512704,0.525769,0.53877,0.551575,0.564052,0.576071,0.587502,0.598222,0.608113,0.617061
210,0.462373,0.474419,0.486903,0.499706,0.512704,0.525769,0.53877,0.551575,0.564052,0.576071,0.587502,0.598222,0.608113,0.617061,0.624963
211,0.474419,0.486903,0.499706,0.512704,0.525769,0.53877,0.551575,0.564052,0.576071,0.587502,0.598222,0.608113,0.617061,0.624963,0.631722
212,0.486903,0.499706,0.512704,0.525769,0.53877,0.551575,0.564052,0.576071,0.587502,0.598222,0.608113,0.617061,0.624963,0.631722,0.637255
213,0.499706,0.512704,0.525769,0.53877,0.551575,0.564052,0.576071,0.587502,0.598222,0.608113,0.617061,0.624963,0.631722,0.637255,0.641487
214,0.512704,0.525769,0.53877,0.551575,0.564052,0.576071,0.587502,0.598222,0.608113,0.617061,0.624963,0.631722,0.637255,0.641487,0.644357
215,0.525769,0.53877,0.551575,0.564052,0.576071,0.587502,0.598222,0.608113,0.617061,0.624963,0.631722,0.637255,0.641487,0.644357,0.645814
216,0.53877,0.551575,0.564052,0.576071,0.587502,0.598222,0.608113,0.617061,0.624963,0.631722,0.637255,0.641487,0.644357,0.645814,0.645825
217,0.551575,0.564052,0.576071,0.587502,0.598222,0.608113,0.617061,0.624963,0.631722,0.637255,0.641487,0.644357,0.645814,0.645825,0.644369
218,0.564052,0.576071,0.587502,0.598222,0.608113,0.617061,0.624963,0.631722,0.637255,0.641487,0.644357,0.645814,0.645825,0.644369,0.641438
219,0.576071,0.587502,0.598222,0.608113,0.617061,0.624963,0.631722,0.637255,0.641487,0.644357,0.645814,0.645825,0.644369,0.641438,0.637042
220,0.587502,0.598222,0.608113,0.617061,0.624963,0.631722,0.637255,0.641487,0.644357,0.645814,0.645825,0.644369,0.641438,0.637042,0.631203
221,0.598222,0.608113,0.617061,0.624963,0.631722,0.637255,0.641487,0.644357,0.645814,0.645825,0.644369,0.641438,0.637042,0.631203,0.62396
222,0.608113,0.617061,0.624963,0.631722,0.637255,0.641487,0.644357,0.645814,0.645825,0.644369,0.641438,0.637042,0.631203,0.62396,0.615365
223,0.617061,0.624963,0.631722,0.637255,0.641487,0.644357,0.645814,0.645825,0.644369,0.641438,0.637042,0.631203,0.62396,0.615365,0.605485
224,0.624963,0.631722,0.637255,0.641487,0.644357,0.645814,0.645825,0.644369,0.641438,0.637042,0.631203,0.62396,0.615365,0.605485,0.594401
225,0.631722,0.637255,0.641487,0.644357,0.645814,0.645825,0.644369,0.641438,0.637042,0.631203,0.62396,0.615365,0.605485,0.594401,0.582206
226,0.637255,0.641487,0.644357,0.645814,0.645825,0.644369,0.641438,0.637042,0.631203,0.62396,0.615365,0.605485,0.594401,0.582206,0.569007
227,0.641487,0.644357,0.645814,0.645825,0.644369,0.641438,0.637042,0.631203,0.62396,0.615365,0.605485,0.594401,0.582206,0.569007,0.55492
228,0.644357,0.645814,0.645825,0.644369,0.641438,0.637042,0.631203,0.62396,0.615365,0.605485,0.594401,0.582206,0.569007,0.55492,0.540074
229,0.645814,0.645825,0.644369,0.641438,0.637042,0.631203,0.62396,0.615365,0.605485,0.594401,0.582206,0.569007,0.55492,0.540074,0.524606
230,0.645825,0.644369,0.641438,0.637042,0.631203,0.62396,0.615365,0.605485,0.594401,0.582206,0.569007,0.55492,0.540074,0.524606,0.508663
231,0.644369,0.641438,0.637042,0.631203,0.62396,0.615365,0.605485,0.594401,0.582206,0.569007,0.55492,0.540074,0.524606,0.508663,0.492396
232,0.641438,0.637042,0.631203,0.62396,0.615365,0.605485,0.594401,0.582206,0.569007,0.55492,0.540074,0.524606,0.508663,0.492396,0.475965
233,0.637042,0.631203,0.62396,0.615365,0.605485,0.594401,0.582206,0.569007,0.55492,0.540074,0.524606,0.508663,0.492396,0.475965,0.459531
234,0.631203,0.62396,0.615365,0.605485,0.594401,0.582206,0.569007,0.55492,0.540074,0.524606,0.508663,0.492396,0.475965,0.459531,0.44326
235,0.62396,0.615365,0.605485,0.594401,0.582206,0.569007,0.55492,0.540074,0.524606,0.508663,0.492396,0.475965,0.459531,0.44326,0.427318
236,0.615365,0.605485,0.594401,0.582206,0.569007,0.55492,0.540074,0.524606,0.508663,0.492396,0.475965,0.459531,0.44326,0.427318,0.41187
237,0.605485,0.594401,0.582206,0.569007,0.55492,0.540074,0.524606,0.508663,0.492396,0.475965,0.459531,0.44326,0.427318,0.41187,0.397078
238,0.594401,0.582206,0.569007,0.55492,0.540074,0.524606,0.508663,0.492396,0.475965,0.459531,0.44326,0.427318,0.41187,0.397078,0.383101
239,0.582206,0.569007,0.55492,0.540074,0.524606,0.508663,0.492396,0.475965,0.459531,0.44326,0.427318,0.41187,0.397078,0.383101,0.370092
240,0.569007,0.55492,0.540074,0.524606,0.508663,0.492396,0.475965,0.459531,0.44326,0.427318,0.41187,0.397078,0.383101,0.370092,0.358195
241,0.55492,0.540074,0.524606,0.508663,0.492396,0.475965,0.459531,0.44326,0.427318,0.41187,0.397078,0.383101,0.370092,0.358195,0.347548
242,0.540074,0.524606,0.508663,0.492396,0.475965,0.459531,0.44326,0.427318,0.41187,0.397078,0.383101,0.370092,0.358195,0.347548,0.338277
243,0.524606,0.508663,0.492396,0.475965,0.459531,0.44326,0.427318,0.41187,0.397078,0.383101,0.370092,0.358195,0.347548,0.338277,0.330495
244,0.508663,0.492396,0.475965,0.459531,0.44326,0.427318,0.41187,0.397078,0.383101,0.370092,0.358195,0.347548,0.338277,0.330495,0.324302
245,0.492396,0.475965,0.459531,0.44326,0.427318,0.41187,0.397078,0.383101,0.370092,0.358195,0.347548,0.338277,0.330495,0.324302,0.319786
246,0.475965,0.459531,0.44326,0.427318,0.41187,0.397078,0.383101,0.370092,0.358195,0.347548,0.338277,0.330495,0.324302,0.319786,0.317017
247,0.459531,0.44326,0.427318,0.41187,0.397078,0.383101,0.370092,0.358195,0.347548,0.338277,0.330495,0.324302,0.319786,0.317017,0.316048
248,0.44326,0.427318,0.41187,0.397078,0.383101,0.370092,0.358195,0.347548,0.338277,0.330495,0.324302,0.319786,0.317017,0.316048,0.316918
249,0.427318,0.41187,0.397078,0.383101,0.370092,0.358195,0.347548,0.338277,0.330495,0.324302,0.319786,0.317017,0.316048,0.316918,0.319644
250,0.41187,0.397078,0.383101,0.370092,0.358195,0.347548,0.338277,0.330495,0.324302,0.319786,0.317017,0.316048,0.316918,0.319644,0.324227
251,0.397078,0.383101,0.370092,0.358195,0.347548,0.338277,0.330495,0.324302,0.319786,0.317017,0.316048,0.316918,0.319644,0.324227,0.330649
252,0.383101,0.370092,0.358195,0.347548,0.338277,0.330495,0.324302,0.319786,0.317017,0.316048,0.316918,0.319644,0.324227,0.330649,0.338873
253,0.370092,0.358195,0.347548,0.338277,0.330495,0.324302,0.319786,0.317017,0.316048,0.316918,0.319644,0.324227,0.330649,0.338873,0.348843
254,0.358195,0.347548,0.338277,0.330495,0.324302,0.319786,0.317017,0.316048,0.316918,0.319644,0.324227,0.330649,0.338873,0.348843,0.360486
255,0.347548,0.338277,0.330495,0.324302,0.319786,0.317017,0.316048,0.316918,0.319644,0.324227,0.330649,0.338873,0.348843,0.360486,0.373708
256,0.338277,0.330495,0.324302,0.319786,0.317017,0.316048,0.316918,0.319644,0.324227,0.330649,0.338873,0.348843,0.360486,0.373708,0.388401
257,0.330495,0.324302,0.319786,0.317017,0.316048,0.316918,0.319644,0.324227,0.330649,0.338873,0.348843,0.360486,0.373708,0.388401,0.404439
258,0.324302,0.319786,0.317017,0.316048,0.316918,0.319644,0.324227,0.330649,0.338873,0.348843,0.360486,0.373708,0.388401,0.404439,0.42168
259,0.319786,0.317017,0.316048,0.316918,0.319644,0.324227,0.330649,0.338873,0.348843,0.360486,0.373708,0.388401,0.404439,0.42168,0.439969
260,0.317017,0.316048,0.316918,0.319644,0.324227,0.330649,0.338873,0.348843,0.360486,0.373708,0.388401,0.404439,0.42168,0.439969,0.459137
261,0.316048,0.316918,0.319644,0.324227,0.330649,0.338873,0.348843,0.360486,0.373708,0.388401,0.404439,0.42168,0.439969,0.459137,0.479005
262,0.316918,0.319644,0.324227,0.330649,0.338873,0.348843,0.360486,0.373708,0.388401,0.404439,0.42168,0.439969,0.459137,0.479005,0.499382
263,0.319644,0.324227,0.330649,0.338873,0.348843,0.360486,0.373708,0.388401,0.404439,0.42168,0.439969,0.459137,0.479005,0.499382,0.52007
264,0.324227,0.330649,0.338873,0.348843,0.360486,0.373708,0.388401,0.404439,0.42168,0.439969,0.459137,0.479005,0.499382,0.52007,0.540866
265,0.330649,0.338873,0.348843,0.360486,0.373708,0.388401,0.404439,0.42168,0.439969,0.459137,0.479005,0.499382,0.52007,0.540866,0.561561
266,0.338873,0.348843,0.360486,0.373708,0.388401,0.404439,0.42168,0.439969,0.459137,0.479005,0.499382,0.52007,0.540866,0.561561,0.581945
267,0.348843,0.360486,0.373708,0.388401,0.404439,0.42168,0.439969,0.459137,0.479005,0.499382,0.52007,0.540866,0.561561,0.581945,0.601807
268,0.360486,0.373708,0.388401,0.404439,0.42168,0.439969,0.459137,0.479005,0.499382,0.52007,0.540866,0.561561,0.581945,0.601807,0.620938
269,0.373708,0.388401,0.404439,0.42168,0.439969,0.459137,0.479005,0.499382,0.52007,0.540866,0.561561,0.581945,0.601807,0.620938,0.639134
270,0.388401,0.404439,0.42168,0.439969,0.459137,0.479005,0.499382,0.52007,0.540866,0.561561,0.581945,0.601807,0.620938,0.639134,0.656197
271,0.404439,0.42168,0.439969,0.459137,0.479005,0.499382,0.52007,0.540866,0.561561,0.581945,0.601807,0.620938,0.639134,0.656197,0.671935
272,0.42168,0.439969,0.459137,0.479005,0.499382,0.52007,0.540866,0.561561,0.581945,0.601807,0.620938,0.639134,0.656197,0.671935,0.68617
273,0.439969,0.459137,0.479005,0.499382,0.52007,0.540866,0.561561,0.581945,0.601807,0.620938,0.639134,0.656197,0.671935,0.68617,0.698733
274,0.459137,0.479005,0.499382,0.52007,0.540866,0.561561,0.581945,0.601807,0.620938,0.639134,0.656197,0.671935,0.68617,0.698733,0.709472
275,0.479005,0.499382,0.52007,0.540866,0.561561,0.581945,0.601807,0.620938,0.639134,0.656197,0.671935,0.68617,0.698733,0.709472,0.718249
276,0.499382,0.52007,0.540866,0.561561,0.581945,0.601807,0.620938,0.639134,0.656197,0.671935,0.68617,0.698733,0.709472,0.718249,0.724945
277,0.52007,0.540866,0.561561,0.581945,0.601807,0.620938,0.639134,0.656197,0.671935,0.68617,0.698733,0.709472,0.718249,0.724945,0.729461
278,0.540866,0.561561,0.581945,0.601807,0.620938,0.639134,0.656197,0.671935,0.68617,0.698733,0.709472,0.718249,0.724945,0.729461,0.731718
279,0.561561,0.581945,0.601807,0.620938,0.639134,0.656197,0.671935,0.68617,0.698733,0.709472,0.718249,0.724945,0.729461,0.731718,0.731662
280,0.581945,0.601807,0.620938,0.639134,0.656197,0.671935,0.68617,0.698733,0.709472,0.718249,0.724945,0.729461,0.731718,0.731662,0.729261
281,0.601807,0.620938,0.639134,0.656197,0.671935,0.68617,0.698733,0.709472,0.718249,0.724945,0.729461,0.731718,0.731662,0.729261,0.724507
282,0.620938,0.639134,0.656197,0.671935,0.68617,0.698733,0.709472,0.718249,0.724945,0.729461,0.731718,0.731662,0.729261,0.724507,0.717421
283,0.639134,0.656197,0.671935,0.68617,0.698733,0.709472,0.718249,0.724945,0.729461,0.731718,0.731662,0.729261,0.724507,0.717421,0.708046
284,0.656197,0.671935,0.68617,0.698733,0.709472,0.718249,0.724945,0.729461,0.731718,0.731662,0.729261,0.724507,0.717421,0.708046,0.696448
285,0.671935,0.68617,0.698733,0.709472,0.718249,0.724945,0.729461,0.731718,0.731662,0.729261,0.724507,0.717421,0.708046,0.696448,0.68272
286,0.68617,0.698733,0.709472,0.718249,0.724945,0.729461,0.731718,0.731662,0.729261,0.724507,0.717421,0.708046,0.696448,0.68272,0.666971
287,0.698733,0.709472,0.718249,0.724945,0.729461,0.731718,0.731662,0.729261,0.724507,0.717421,0.708046,0.696448,0.68272,0.666971,0.649334
288,0.709472,0.718249,0.724945,0.729461,0.731718,0.731662,0.729261,0.724507,0.717421,0.708046,0.696448,0.68272,0.666971,0.649334,0.629959
289,0.718249,0.724945,0.729461,0.731718,0.731662,0.729261,0.724507,0.717421,0.708046,0.696448,0.68272,0.666971,0.649334,0.629959,0.609011
290,0.724945,0.729461,0.731718,0.731662,0.729261,0.724507,0.717421,0.708046,0.696448,0.68272,0.666971,0.649334,0.629959,0.609011,0.586675
291,0.729461,0.731718,0.731662,0.729261,0.724507,0.717421,0.708046,0.696448,0.68272,0.666971,0.649334,0.629959,0.609011,0.586675,0.56315
292,0.731718,0.731662,0.729261,0.724507,0.717421,0.708046,0.696448,0.68272,0.666971,0.649334,0.629959,0.609011,0.586675,0.56315,0.53865
293,0.731662,0.729261,0.724507,0.717421,0.708046,0.696448,0.68272,0.666971,0.649334,0.629959,0.609011,0.586675,0.56315,0.53865,0.513405
294,0.729261,0.724507,0.717421,0.708046,0.696448,0.68272,0.666971,0.649334,0.629959,0.609011,0.586675,0.56315,0.53865,0.513405,0.487653
295,0.724507,0.717421,0.708046,0.696448,0.68272,0.666971,0.649334,0.629959,0.609011,0.586675,0.56315,0.53865,0.513405,0.487653,0.461644
296,0.717421,0.708046,0.696448,0.68272,0.666971,0.649334,0.629959,0.609011,0.586675,0.56315,0.53865,0.513405,0.487653,0.461644,0.435635
297,0.708046,0.696448,0.68272,0.666971,0.649334,0.629959,0.609011,0.586675,0.56315,0.53865,0.513405,0.487653,0.461644,0.435635,0.409886
298,0.696448,0.68272,0.666971,0.649334,0.629959,0.609011,0.586675,0.56315,0.53865,0.513405,0.487653,0.461644,0.435635,0.409886,0.384659
299,0.68272,0.666971,0.649334,0.629959,0.609011,0.586675,0.56315,0.53865,0.513405,0.487653,0.461644,0.435635,0.409886,0.384659,0.360216
300,0.666971,0.649334,0.629959,0.609011,0.586675,0.56315,0.53865,0.513405,0.487653,0.461644,0.435635,0.409886,0.384659,0.360216,0.336814
301,0.649334,0.629959,0.609011,0.586675,0.56315,0.53865,0.513405,0.487653,0.461644,0.435635,0.409886,0.384659,0.360216,0.336814,0.314703
302,0.629959,0.609011,0.586675,0.56315,0.53865,0.513405,0.487653,0.461644,0.435635,0.409886,0.384659,0.360216,0.336814,0.314703,0.294126
303,0.609011,0.586675,0.56315,0.53865,0.513405,0.487653,0.461644,0.435635,0.409886,0.384659,0.360216,0.336814,0.314703,0.294126,0.275313
304,0.586675,0.56315,0.53865,0.513405,0.487653,0.461644,0.435635,0.409886,0.384659,0.360216,0.336814,0.314703,0.294126,0.275313,0.258478
305,0.56315,0.53865,0.513405,0.487653,0.461644,0.435635,0.409886,0.384659,0.360216,0.336814,0.314703,0.294126,0.275313,0.258478,0.243822
306,0.53865,0.513405,0.487653,0.461644,0.435635,0.409886,0.384659,0.360216,0.336814,0.314703,0.294126,0.275313,0.258478,0.243822,0.231525
307,0.513405,0.487653,0.461644,0.435635,0.409886,0.384659,0.360216,0.336814,0.314703,0.294126,0.275313,0.258478,0.243822,0.231525,0.221746
308,0.487653,0.461644,0.435635,0.409886,0.384659,0.360216,0.336814,0.314703,0.294126,0.275313,0.258478,0.243822,0.231525,0.221746,0.214621
309,0.461644,0.435635,0.409886,0.384659,0.360216,0.336814,0.314703,0.294126,0.275313,0.258478,0.243822,0.231525,0.221746,0.214621,0.210262
310,0.435635,0.409886,0.384659,0.360216,0.336814,0.314703,0.294126,0.275313,0.258478,0.243822,0.231525,0.221746,0.214621,0.210262,0.208755
311,0.409886,0.384659,0.360216,0.336814,0.314703,0.294126,0.275313,0.258478,0.243822,0.231525,0.221746,0.214621,0.210262,0.208755,0.210157
312,0.384659,0.360216,0.336814,0.314703,0.294126,0.275313,0.258478,0.243822,0.231525,0.221746,0.214621,0.210262,0.208755,0.210157,0.214499
313,0.360216,0.336814,0.314703,0.294126,0.275313,0.258478,0.243822,0.231525,0.221746,0.214621,0.210262,0.208755,0.210157,0.214499,0.22178
314,0.336814,0.314703,0.294126,0.275313,0.258478,0.243822,0.231525,0.221746,0.214621,0.210262,0.208755,0.210157,0.214499,0.22178,0.231973
315,0.314703,0.294126,0.275313,0.258478,0.243822,0.231525,0.221746,0.214621,0.210262,0.208755,0.210157,0.214499,0.22178,0.231973,0.245017
316,0.294126,0.275313,0.258478,0.243822,0.231525,0.221746,0.214621,0.210262,0.208755,0.210157,0.214499,0.22178,0.231973,0.245017,0.260826
317,0.275313,0.258478,0.243822,0.231525,0.221746,0.214621,0.210262,0.208755,0.210157,0.214499,0.22178,0.231973,0.245017,0.260826,0.279281
318,0.258478,0.243822,0.231525,0.221746,0.214621,0.210262,0.208755,0.210157,0.214499,0.22178,0.231973,0.245017,0.260826,0.279281,0.300236
319,0.243822,0.231525,0.221746,0.214621,0.210262,0.208755,0.210157,0.214499,0.22178,0.231973,0.245017,0.260826,0.279281,0.300236,0.323517
320,0.231525,0.221746,0.214621,0.210262,0.208755,0.210157,0.214499,0.22178,0.231973,0.245017,0.260826,0.279281,0.300236,0.323517,0.348927
321,0.221746,0.214621,0.210262,0.208755,0.210157,0.214499,0.22178,0.231973,0.245017,0.260826,0.279281,0.300236,0.323517,0.348927,0.376239
322,0.214621,0.210262,0.208755,0.210157,0.214499,0.22178,0.231973,0.245017,0.260826,0.279281,0.300236,0.323517,0.348927,0.376239,0.405209
323,0.210262,0.208755,0.210157,0.214499,0.22178,0.231973,0.245017,0.260826,0.279281,0.300236,0.323517,0.348927,0.376239,0.405209,0.435568
324,0.208755,0.210157,0.214499,0.22178,0.231973,0.245017,0.260826,0.279281,0.300236,0.323517,0.348927,0.376239,0.405209,0.435568,0.467033
325,0.210157,0.214499,0.22178,0.231973,0.245017,0.260826,0.279281,0.300236,0.323517,0.348927,0.376239,0.405209,0.435568,0.467033,0.499301
326,0.214499,0.22178,0.231973,0.245017,0.260826,0.279281,0.300236,0.323517,0.348927,0.376239,0.405209,0.435568,0.467033,0.499301,0.53206
327,0.22178,0.231973,0.245017,0.260826,0.279281,0.300236,0.323517,0.348927,0.376239,0.405209,0.435568,0.467033,0.499301,0.53206,0.564986
328,0.231973,0.245017,0.260826,0.279281,0.300236,0.323517,0.348927,0.376239,0.405209,0.435568,0.467033,0.499301,0.53206,0.564986,0.597748
329,0.245017,0.260826,0.279281,0.300236,0.323517,0.348927,0.376239,0.405209,0.435568,0.467033,0.499301,0.53206,0.564986,0.597748,0.630013
330,0.260826,0.279281,0.300236,0.323517,0.348927,0.376239,0.405209,0.435568,0.467033,0.499301,0.53206,0.564986,0.597748,0.630013,0.661446
331,0.279281,0.300236,0.323517,0.348927,0.376239,0.405209,0.435568,0.467033,0.499301,0.53206,0.564986,0.597748,0.630013,0.661446,0.691714
332,0.300236,0.323517,0.348927,0.376239,0.405209,0.435568,0.467033,0.499301,0.53206,0.564986,0.597748,0.630013,0.661446,0.691714,0.72049
333,0.323517,0.348927,0.376239,0.405209,0.435568,0.467033,0.499301,0.53206,0.564986,0.597748,0.630013,0.661446,0.691714,0.72049,0.747455
334,0.348927,0.376239,0.405209,0.435568,0.467033,0.499301,0.53206,0.564986,0.597748,0.630013,0.661446,0.691714,0.72049,0.747455,0.7723
335,0.376239,0.405209,0.435568,0.467033,0.499301,0.53206,0.564986,0.597748,0.630013,0.661446,0.691714,0.72049,0.747455,0.7723,0.794727
336,0.405209,0.435568,0.467033,0.499301,0.53206,0.564986,0.597748,0.630013,0.661446,0.691714,0.72049,0.747455,0.7723,0.794727,0.814452
337,0.435568,0.467033,0.499301,0.53206,0.564986,0.597748,0.630013,0.661446,0.691714,0.72049,0.747455,0.7723,0.794727,0.814452,0.831203
338,0.467033,0.499301,0.53206,0.564986,0.597748,0.630013,0.661446,0.691714,0.72049,0.747455,0.7723,0.794727,0.814452,0.831203,0.844715
339,0.499301,0.53206,0.564986,0.597748,0.630013,0.661446,0.691714,0.72049,0.747455,0.7723,0.794727,0.814452,0.831203,0.844715,0.854728
340,0.53206,0.564986,0.597748,0.630013,0.661446,0.691714,0.72049,0.747455,0.7723,0.794727,0.814452,0.831203,0.844715,0.854728,0.860978
341,0.564986,0.597748,0.630013,0.661446,0.691714,0.72049,0.747455,0.7723,0.794727,0.814452,0.831203,0.844715,0.854728,0.860978,0.863191
342,0.597748,0.630013,0.661446,0.691714,0.72049,0.747455,0.7723,0.794727,0.814452,0.831203,0.844715,0.854728,0.860978,0.863191,0.861078
343,0.630013,0.661446,0.691714,0.72049,0.747455,0.7723,0.794727,0.814452,0.831203,0.844715,0.854728,0.860978,0.863191,0.861078,0.854352
344,0.661446,0.691714,0.72049,0.747455,0.7723,0.794727,0.814452,0.831203,0.844715,0.854728,0.860978,0.863191,0.861078,0.854352,0.842773
345,0.691714,0.72049,0.747455,0.7723,0.794727,0.814452,0.831203,0.844715,0.854728,0.860978,0.863191,0.861078,0.854352,0.842773,0.826245
346,0.72049,0.747455,0.7723,0.794727,0.814452,0.831203,0.844715,0.854728,0.860978,0.863191,0.861078,0.854352,0.842773,0.826245,0.804939
347,0.747455,0.7723,0.794727,0.814452,0.831203,0.844715,0.854728,0.860978,0.863191,0.861078,0.854352,0.842773,0.826245,0.804939,0.779406
348,0.7723,0.794727,0.814452,0.831203,0.844715,0.854728,0.860978,0.863191,0.861078,0.854352,0.842773,0.826245,0.804939,0.779406,0.750569
349,0.794727,0.814452,0.831203,0.844715,0.854728,0.860978,0.863191,0.861078,0.854352,0.842773,0.826245,0.804939,0.779406,0.750569,0.719534
350,0.814452,0.831203,0.844715,0.854728,0.860978,0.863191,0.861078,0.854352,0.842773,0.826245,0.804939,0.779406,0.750569,0.719534,0.6873
351,0.831203,0.844715,0.854728,0.860978,0.863191,0.861078,0.854352,0.842773,0.826245,0.804939,0.779406,0.750569,0.719534,0.6873,0.654508
352,0.844715,0.854728,0.860978,0.863191,0.861078,0.854352,0.842773,0.826245,0.804939,0.779406,0.750569,0.719534,0.6873,0.654508,0.621397
353,0.854728,0.860978,0.863191,0.861078,0.854352,0.842773,0.826245,0.804939,0.779406,0.750569,0.719534,0.6873,0.654508,0.621397,0.587926
354,0.860978,0.863191,0.861078,0.854352,0.842773,0.826245,0.804939,0.779406,0.750569,0.719534,0.6873,0.654508,0.621397,0.587926,0.553979
355,0.863191,0.861078,0.854352,0.842773,0.826245,0.804939,0.779406,0.750569,0.719534,0.6873,0.654508,0.621397,0.587926,0.553979,0.519504
356,0.861078,0.854352,0.842773,0.826245,0.804939,0.779406,0.750569,0.719534,0.6873,0.654508,0.621397,0.587926,0.553979,0.519504,0.484579
357,0.854352,0.842773,0.826245,0.804939,0.779406,0.750569,0.719534,0.6873,0.654508,0.621397,0.587926,0.553979,0.519504,0.484579,0.449401
358,0.842773,0.826245,0.804939,0.779406,0.750569,0.719534,0.6873,0.654508,0.621397,0.587926,0.553979,0.519504,0.484579,0.449401,0.41425
359,0.826245,0.804939,0.779406,0.750569,0.719534,0.6873,0.654508,0.621397,0.587926,0.553979,0.519504,0.484579,0.449401,0.41425,0.379452
360,0.804939,0.779406,0.750569,0.719534,0.6873,0.654508,0.621397,0.587926,0.553979,0.519504,0.484579,0.449401,0.41425,0.379452,0.345349
